Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, E893687,DUNNO,4,,G+4,5,3,2,10,1988
R, HX19992,DUNNO,4,,F+4,5,1,2,10,1988
N,  6K6394,GOLDC,2,F,G+4,5,2,2,10,1988
N,  6K6395,GOLDC,2,M,G+4,5,4,2,10,1988
N,  6K6396,GOLDC,2,F,F+4,5,1,2,10,1988
R, C570326,GRETI,4,F,G+4,5,2,2,10,1988
R, C824446,GRETI,4,F,H+4,5,7,2,10,1988
R, E893590,GRETI,4,M,H+4,5,5,2,10,1988
N, E893686,GRETI,3,M,H+4,5,5,2,10,1988
N, E893690,GRETI,3,M,H+4,5,7,2,10,1988
N,  6K6397,LOTTI,2,,G+4,5,2,2,10,1988
N,  6K6398,LOTTI,2,,H+4,5,5,2,10,1988
N,  6K6399,LOTTI,2,,H+4,5,5,2,10,1988
R, E893593,ROBIN,3,,G+4,5,3,2,10,1988
N, E893688,ROBIN,4,,G+4,5,3,2,10,1988
N, E893689,ROBIN,3,,I+4,5,9,2,10,1988
N, E893693,ROBIN,3,,F+4,5,1,2,10,1988
N, E893694,ROBIN,3,,H+4,5,7,2,10,1988
N, E893696,ROBIN,3,,F+4,5,1,2,10,1988
R, NX76461,SONTH,4,M,H+4,5,6,2,10,1988
R, E343097,BLUTI,4,,H+4,5,5,27,11,1988
N,  6K6444,GOLDC,2,M,H+4,5,7,27,11,1988
N, E893737,ROBIN,3,,F+4,5,1,27,11,1988
N, E893736,WILTI,3,,H+4,5,6,27,11,1988
R, A018037,BLUTI,5,,F+4,5,11,12,3,1989
N, A018049,BLUTI,6,,F+4,5,11,12,3,1989
C, E883955,BLUTI,5,,H+4,5,17,12,3,1989
R, E893655,BLUTI,5,,G+4,5,13,12,3,1989
R, A761465,CHAFF,6,F,G+4,5,13,12,3,1989
N, E893754,DUNNO,5,,H+4,5,15,12,3,1989
R, HX19992,DUNNO,4,,F+4,5,11,12,3,1989
N,  6K6463,TREEC,4,,G+4,5,12,12,3,1989
C, DN22350,JAY,5,,H+4,5,6,30,4,1989
N,  6K6488,WREN,6,F,F+4,5,1,30,4,1989
N,  6K6491,WREN,6,M,H+4,5,8,30,4,1989
N, XP67294,BLABI,5,M,F+4,5,1,30,4,1989
N, A018084,BLACA,6,M,H+4,5,6,30,4,1989
N, A018077,BLUTI,5,F,H+4,5,8,30,4,1989
N, A018085,BLUTI,5,F,H+4,5,8,30,4,1989
R, B774969,BLUTI,6,F,H+4,5,8,30,4,1989
N, A018083,BULLF,5,F,G+4,5,3,30,4,1989
N, A018074,DUNNO,5,M,H+4,5,7,30,4,1989
N, A018075,DUNNO,5,M,F+4,5,1,30,4,1989
N, A018072,LESWH,5,,G+4,5,2,30,4,1989
N, A018073,ROBIN,4,,G+4,5,3,30,4,1989
R, E893689,ROBIN,5,F,H+4,5,6,30,4,1989
R,  6K6071,TREEC,4,M,F+4,5,1,30,4,1989
N,  6K6490,TREEC,4,M,G+4,5,2,30,4,1989
N, A018081,TREPI,4,,G+4,5,2,30,4,1989
N,  6K6489,WILWA,4,,G+4,5,4,30,4,1989
N,  6K6493,WILWA,4,M,G+4,5,2,30,4,1989
N,  8A1010,WREN,4,F,I+4,5,9,16,7,1989
N,  8A1011,WREN,3J,,I+4,5,9,16,7,1989
N, XP67328,BLABI,3J,,H+4,5,6,16,7,1989
N, A018270,BLACA,3J,,G+4,5,4,16,7,1989
N, A018273,BLACA,4,F,H+4,5,7,16,7,1989
N, A018299,BLACA,5,M,I+4,5,9,16,7,1989
N, A018303,BLACA,4,F,I+4,5,9,16,7,1989
N, A018322,BLACA,4,M,H+4,5,5,16,7,1989
N, A018276,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018277,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018278,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018280,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018281,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018284,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018285,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018286,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018290,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018291,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018294,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018295,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018296,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018297,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018300,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018301,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018302,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018304,BLUTI,3J,,I+4,5,9,16,7,1989
N, A018306,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018309,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018310,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018312,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018313,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018317,BLUTI,3J,,H+4,5,8,16,7,1989
N, A018318,BLUTI,3J,,H+4,5,8,16,7,1989
R, F485510,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485533,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485538,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485561,BLUTI,3J,,H+4,5,8,16,7,1989
R, F485627,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485629,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485650,BLUTI,3J,,H+4,5,8,16,7,1989
R, F485654,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485658,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485662,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485674,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485686,BLUTI,3J,,I+4,5,9,16,7,1989
R, F485778,BLUTI,3J,,H+4,5,8,16,7,1989
R, F485780,BLUTI,3J,,H+4,5,8,16,7,1989
R, F485781,BLUTI,3J,,I+4,5,9,16,7,1989
N,  8A1019,CHIFF,4,M,F+4,5,1,16,7,1989
R, A018091,DUNNO,5,M,F+4,5,1,16,7,1989
R, A018232,DUNNO,3J,,G+4,5,4,16,7,1989
N, A018269,DUNNO,4,F,G+4,5,2,16,7,1989
N, A018316,DUNNO,3J,,H+4,5,8,16,7,1989
N, A018321,DUNNO,3,,F+4,5,1,16,7,1989
N, A018272,GARWA,4,F,H+4,5,5,16,7,1989
N, A018283,GARWA,3J,,I+4,5,9,16,7,1989
N, A018288,GARWA,3J,,I+4,5,9,16,7,1989
N, A018311,GARWA,4,F,H+4,5,8,16,7,1989
N, A018315,GARWA,4,,H+4,5,8,16,7,1989
N, A018279,GRETI,3J,,I+4,5,9,16,7,1989
N, A018282,GRETI,3J,,I+4,5,9,16,7,1989
N, A018293,GRETI,3J,,I+4,5,9,16,7,1989
N, A018298,GRETI,3J,,I+4,5,9,16,7,1989
N, A018305,GRETI,3J,,H+4,5,8,16,7,1989
N, A018307,GRETI,3J,,H+4,5,8,16,7,1989
N, A018308,GRETI,3J,,H+4,5,8,16,7,1989
N, A018319,GRETI,3J,,H+4,5,8,16,7,1989
R, VE62082,GRETI,3J,,I+4,5,9,16,7,1989
N, A018271,ROBIN,3J,,G+4,5,4,16,7,1989
N, A018274,ROBIN,4,,H+4,5,5,16,7,1989
N, A018275,ROBIN,3J,,I+4,5,10,16,7,1989
N, A018292,ROBIN,3J,,H+4,5,6,16,7,1989
N, RX57514,SONTH,4,M,H+4,5,7,16,7,1989
N, RX57515,SONTH,5,M,H+4,5,8,16,7,1989
N, RX57516,SONTH,4,F,G+4,5,4,16,7,1989
N, RX57517,SONTH,4,,H+4,5,6,16,7,1989
N, RX57518,SONTH,1J,,H+4,5,7,16,7,1989
N, A018287,WILTI,3J,,I+4,5,9,16,7,1989
N, A018289,WILTI,3J,,I+4,5,9,16,7,1989
N, A018314,WILTI,3J,,H+4,5,8,16,7,1989
N,  8A1012,WILWA,3J,,I+4,5,9,16,7,1989
N,  8A1013,WILWA,3J,,I+4,5,9,16,7,1989
N,  8A1014,WILWA,3J,,I+4,5,9,16,7,1989
N,  8A1015,WILWA,3J,,I+4,5,9,16,7,1989
N,  8A1016,WILWA,3J,,H+4,5,8,16,7,1989
N,  8A1017,WILWA,3J,,H+4,5,8,16,7,1989
N,  8A1018,WILWA,3J,,H+4,5,8,16,7,1989
N,  8A1097,WREN,3,,I+4,5,9,16,10,1989
N,  8A1099,WREN,3,,G+4,5,2,16,10,1989
N,  8A1103,WREN,3,,H+4,5,7,16,10,1989
R, F485555,BLUTI,3,,H+4,5,5,16,10,1989
R, A018419,DUNNO,3,,F+4,5,1,16,10,1989
N, A018424,DUNNO,3,,G+4,5,4,16,10,1989
N, A018427,DUNNO,3,,G+4,5,2,16,10,1989
N,  8A1098,GOLDC,3,M,H+4,5,6,16,10,1989
R,  6K6132,LOTTI,2,,G+4,5,2,16,10,1989
N,  8A1102,LOTTI,2,,G+4,5,2,16,10,1989
R, A018420,ROBIN,3,,F+4,5,1,16,10,1989
N, A018423,ROBIN,3,,G+4,5,4,16,10,1989
R, E343070,BLUTI,4,,G+4,5,2,24,12,1989
N, A018444,DUNNO,3,,H+4,5,5,24,12,1989
R,  8A1091,GOLDC,2,F,H+4,5,5,24,12,1989
R, C824167,GRETI,4,M,F+4,5,1,24,12,1989
R,  6K6049,LOTTI,2,,G+4,5,2,24,12,1989
R,  8A1083,LOTTI,2,,G+4,5,3,24,12,1989
R,  8A1084,LOTTI,2,,G+4,5,3,24,12,1989
R,  8A1088,LOTTI,2,,F+4,5,1,24,12,1989
R,  8B5154,LOTTI,2,,G+4,5,3,24,12,1989
R,  7J8485,WREN,6,,H+4,5,5,11,3,1990
N, A018475,BLUTI,5,,G+4,5,3,11,3,1990
N, A018476,BLUTI,6,,H+4,5,6,11,3,1990
N, A018477,BLUTI,5,,H+4,5,7,11,3,1990
N, A018479,BLUTI,6,,H+4,5,6,11,3,1990
N, A018480,BLUTI,5,,G+4,5,3,11,3,1990
R, F485743,BLUTI,5,,H+4,5,6,11,3,1990
R, A018249,GRETI,6,M,F+4,5,1,11,3,1990
R, A018473,GRETI,6,F,H+4,5,8,11,3,1990
N, A018474,GRETI,5,M,F+4,5,1,11,3,1990
N, A018478,GRETI,5,F,I+4,5,10,11,3,1990
R, E893133,GRETI,6,F,H+4,5,6,11,3,1990
R, VA30442,GRETI,6,F,H+4,5,7,11,3,1990
N,  8A1143,LOTTI,4,,G+4,5,3,11,3,1990
N, RX57522,SONTH,4,,H+4,5,5,11,3,1990
N,  8A1144,TREEC,4,,H+4,5,7,11,3,1990
R, RA67209,BLABI,6,M,G+4,5,3,13,5,1990
N, XE21555,BLABI,5,M,H+4,5,6,13,5,1990
N, XE21557,BLABI,5,F,H+4,5,5,13,5,1990
N, F253053,BLACA,4,M,F+4,5,1,13,5,1990
N, F253060,BLACA,4,M,F+4,5,1,13,5,1990
N, F253059,CHAFF,5,F,H+4,5,6,13,5,1990
R, A018007,DUNNO,4,M,I+4,5,9,13,5,1990
R, A018272,GARWA,4,,G+4,5,2,13,5,1990
R, E893594,GARWA,4,F,F+4,5,1,13,5,1990
N, F253051,GARWA,4,F,I+4,5,9,13,5,1990
R, A018423,ROBIN,5,M,H+4,5,7,13,5,1990
N, F253052,WHITE,5,F,I+4,5,10,13,5,1990
N,  8A1187,WILWA,4,,I+4,5,9,13,5,1990
N,  8A1188,WILWA,4,M,G+4,5,3,13,5,1990
N,  8A1189,WILWA,4,,F+4,5,1,13,5,1990
N,  8A1190,WILWA,4,,I+4,5,9,13,5,1990
N,  8A1191,WILWA,4,,I+4,5,10,13,5,1990
N,  8A1237,WREN,3J,,G+4,5,2,15,7,1990
N,  8A1238,WREN,5,F,H+4,5,8,15,7,1990
N,  8A1239,WREN,3J,,H+4,5,8,15,7,1990
N,  8A1246,WREN,3J,,G+4,5,3,15,7,1990
N,  8A1248,WREN,3J,,G+4,5,2,15,7,1990
R, XP67266,BLABI,4,F,G+4,5,4,15,7,1990
R, XP67293,BLABI,6,M,H+4,5,5,15,7,1990
R, A018346,BLACA,5,M,G+4,5,3,15,7,1990
N, F253251,BLACA,4,M,H+4,5,8,15,7,1990
N, F253256,BLACA,4,F,H+4,5,8,15,7,1990
N, F253260,BLACA,4,M,I+4,5,9,15,7,1990
N, F253269,BLACA,4,M,G+4,5,2,15,7,1990
N, F253270,BLACA,4,F,G+4,5,3,15,7,1990
N, F253246,BLUTI,3J,,G+4,5,2,15,7,1990
N, F253252,BLUTI,3J,,H+4,5,8,15,7,1990
N, F253253,BLUTI,3J,,H+4,5,8,15,7,1990
N, F253254,BLUTI,3J,,H+4,5,8,15,7,1990
N, F253255,BLUTI,3J,,H+4,5,8,15,7,1990
N, F253257,BLUTI,3J,,H+4,5,8,15,7,1990
N, F253258,BLUTI,3J,,I+4,5,9,15,7,1990
N, F253261,BLUTI,3J,,I+4,5,9,15,7,1990
N, F253263,BLUTI,3J,,I+4,5,9,15,7,1990
N, F253264,BLUTI,3J,,I+4,5,9,15,7,1990
N, F253266,BLUTI,3J,,I+4,5,9,15,7,1990
N, F253267,BLUTI,3J,,I+4,5,9,15,7,1990
R, F485604,BLUTI,5,,I+4,5,9,15,7,1990
R, F783042,BLUTI,3J,,I+4,5,9,15,7,1990
R, F783046,BLUTI,3J,,I+4,5,9,15,7,1990
R, F783060,BLUTI,3J,,I+4,5,10,15,7,1990
R, F783081,BLUTI,3J,,H+4,5,8,15,7,1990
R, F783125,BLUTI,3J,,I+4,5,9,15,7,1990
R, F783180,BLUTI,3J,,I+4,5,9,15,7,1990
N,  8A1241,CHIFF,3J,,I+4,5,9,15,7,1990
R, A018091,DUNNO,6,M,F+4,5,1,15,7,1990
N, F253250,DUNNO,3J,,G+4,5,4,15,7,1990
R, HX19955,DUNNO,6,F,F+4,5,1,15,7,1990
N, F253248,GARWA,4,F,I+4,5,10,15,7,1990
N, F253265,GARWA,3J,,I+4,5,9,15,7,1990
R, A018460,GRETI,5,M,I+4,5,9,15,7,1990
N, F253268,GRETI,3J,,I+4,5,9,15,7,1990
R, VE62220,GRETI,3J,,I+4,5,10,15,7,1990
R, E893593,ROBIN,4,F,F+4,5,1,15,7,1990
N, F253247,ROBIN,3J,,I+4,5,9,15,7,1990
N, F253249,ROBIN,3J,,F+4,5,1,15,7,1990
N, F253271,ROBIN,3J,,H+4,5,7,15,7,1990
N, F253259,WILTI,3J,,I+4,5,9,15,7,1990
N, F253262,WILTI,3J,,I+4,5,9,15,7,1990
N,  8A1240,WILWA,2,,I+4,5,9,15,7,1990
N,  8A1242,WILWA,3J,,I+4,5,9,15,7,1990
N,  8A1243,WILWA,3J,,I+4,5,10,15,7,1990
N,  8A1244,WILWA,3J,,I+4,5,10,15,7,1990
N,  8A1245,WILWA,3J,,I+4,5,10,15,7,1990
N,  8A1247,WILWA,3J,,F+4,5,1,15,7,1990
R, C824531,BLUTI,4,,G+4,5,2,30,9,1990
R, E343070,BLUTI,4,,G+4,5,3,30,9,1990
R, F253090,BLUTI,4,,G+4,5,3,30,9,1990
N, F253347,BLUTI,3J,,G+4,5,4,30,9,1990
N, F253348,BLUTI,3,,G+4,5,3,30,9,1990
R, F783012,BLUTI,3,,G+4,5,2,30,9,1990
N,  1R8288,CHIFF,2,,G+4,5,2,30,9,1990
N, F253349,DUNNO,3,,I+4,5,10,30,9,1990
N,  1R8281,GOLDC,2,M,H+4,5,8,30,9,1990
N,  1R8286,GOLDC,3,F,G+4,5,3,30,9,1990
N,  1R8287,GOLDC,2,F,G+4,5,2,30,9,1990
N,  1R8282,LOTTI,2,,H+4,5,5,30,9,1990
N,  1R8283,LOTTI,2,,H+4,5,5,30,9,1990
N,  1R8284,LOTTI,2,,G+4,5,4,30,9,1990
N,  1R8285,LOTTI,2,,G+4,5,4,30,9,1990
N, F253346,ROBIN,3,,G+4,5,4,30,9,1990
N, XE21570,BLABI,4,M,G+4,5,2,2,12,1990
R, A018402,BULLF,4,M,G+4,5,2,2,12,1990
R, A018424,DUNNO,4,,G+4,5,3,2,12,1990
R, A018444,DUNNO,4,,F+4,5,1,2,12,1990
N, F253396,DUNNO,3,,F+4,5,1,2,12,1990
N,  8T5630,GOLDC,3,F,F+4,5,1,2,12,1990
N,  8T5631,GOLDC,4,M,F+4,5,1,2,12,1990
N,  8T5632,GOLDC,3,M,G+4,5,3,2,12,1990
N,  8T5633,GOLDC,3,F,I+4,5,9,2,12,1990
R, A018308,GRETI,4,M,I+4,5,10,2,12,1990
R,  5B0286,LOTTI,2,,I+4,5,9,2,12,1990
R,  5B0287,LOTTI,2,,I+4,5,9,2,12,1990
R,  5B0288,LOTTI,2,,I+4,5,9,2,12,1990
R,  5B0292,LOTTI,2,,I+4,5,9,2,12,1990
R,  5B0293,LOTTI,2,,H+4,5,8,2,12,1990
R,  6K6260,TREEC,2,,F+4,5,1,2,12,1990
R, A018361,WILTI,4,,I+4,5,10,2,12,1990
R, C824020,WILTI,4,,H+4,5,8,2,12,1990
R, A018077,BLUTI,6,,I+4,5,10,17,2,1991
R, E343336,BLUTI,6,,G+4,5,3,17,2,1991
R, E343366,BLUTI,6,,F+4,5,1,17,2,1991
R, F253395,BLUTI,4,,H+4,5,7,17,2,1991
N, F253426,BLUTI,5,,H+4,5,5,17,2,1991
N, F253427,BLUTI,6,,G+4,5,3,17,2,1991
N, F253428,BLUTI,4,,H+4,5,5,17,2,1991
N, F253429,BLUTI,6,,H+4,5,8,17,2,1991
N, F253430,BLUTI,5,,I+4,5,10,17,2,1991
R, F485603,BLUTI,6,,H+4,5,8,17,2,1991
R, F253346,ROBIN,5,,H+4,5,5,17,2,1991
R, XP67266,BLABI,6,F,I+4,5,9,12,5,1991
R, XP67293,BLABI,6,M,I+4,5,9,12,5,1991
R, E893456,BLUTI,6,F,G+4,5,2,12,5,1991
N, H229508,GARWA,4,M,I+4,5,10,12,5,1991
R,  8A1143,LOTTI,4,F,I+4,5,10,12,5,1991
