Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, HX19824,GRETI,6,M,E+4,2,10,22,2,1987
N, HX19825,GRETI,5,F,E+4,2,10,22,2,1987
N, HX19828,GRETI,5,M,C+3,2,3,22,2,1987
N,  6K6165,LOTTI,4,,C+3,2,4,22,2,1987
R, B841798,ROBIN,6,,D+3,2,6,22,2,1987
R, B841848,WILTI,4,,C+3,2,4,22,2,1987
N,  6K6176,WREN,5,,E+4,2,10,29,3,1987
N, HX19874,BLUTI,6,,B+3,2,1,29,3,1987
N, HX19873,CHAFF,6,F,E+4,2,10,29,3,1987
N, HX19871,DUNNO,5,,D+3,2,6,29,3,1987
R, B894435,GRETI,6,F,D+3,2,7,29,3,1987
R, C570348,GRETI,6,M,D+3,2,7,29,3,1987
N, HX19872,GRETI,6,M,D+3,2,7,29,3,1987
R,  6K6132,LOTTI,4,,E+4,2,10,29,3,1987
N,  6K6177,TREEC,4,,B+3,2,1,29,3,1987
R, HX19761,WILTI,4,,D+3,2,6,29,3,1987
R,  6K6103,WREN,4,M,D+3,2,6,5,7,1987
R, RA67201,BLABI,5,M,B+3,2,1,5,7,1987
N, RA67251,BLABI,6,M,D+3,2,6,5,7,1987
R, RB06591,BLABI,4,F,D+3,2,6,5,7,1987
R, XP67057,BLABI,6,M,E+4,2,9,5,7,1987
N, C824431,BLACA,4,F,E+4,2,10,5,7,1987
R, HX19923,BLACA,4,M,D+3,2,7,5,7,1987
N, C824420,BULLF,4,M,B+3,2,1,5,7,1987
N, C824421,BULLF,4,F,B+3,2,1,5,7,1987
R, HX19579,BULLF,6,F,C+3,2,4,5,7,1987
R, HX19581,BULLF,6,M,C+3,2,4,5,7,1987
N,  8B5432,CHIFF,4,M,D+3,2,7,5,7,1987
N, C824422,DUNNO,3J,,B+3,2,1,5,7,1987
N, C824423,DUNNO,4,M,E+4,2,9,5,7,1987
N, C824425,GRETI,3J,,C+3,2,4,5,7,1987
N, C824429,GRETI,3J,,D+4,2,8,5,7,1987
N, C824430,GRETI,3J,,D+4,2,8,5,7,1987
N, RX57773,SONTH,3,,D+4,2,8,5,7,1987
N, DA20205,SPARR,5,M,C+3,2,3,5,7,1987
R, C614525,BLUTI,4,,E+4,2,20,11,10,1987
R, C824016,BLUTI,3,,C+3,2,14,11,10,1987
R, E343116,BLUTI,3,,C+3,2,14,11,10,1987
R, HX19850,BLUTI,4,,B+3,2,11,11,10,1987
N, C824118,BULLF,3J,M,D+3,2,17,11,10,1987
N, C824119,BULLF,3J,F,D+3,2,17,11,10,1987
N, C824120,BULLF,3J,M,D+3,2,17,11,10,1987
N,  6K6259,GOLDC,3,M,C+3,2,14,11,10,1987
N, C824121,GRETI,4,M,E+4,2,20,11,10,1987
R,  6K6049,LOTTI,2,,C+3,2,12,11,10,1987
R,  8B5154,LOTTI,2,,B+3,2,11,11,10,1987
R, NH49737,NUTHA,2,,C+3,2,14,11,10,1987
N, C824115,ROBIN,3,,D+3,2,16,11,10,1987
N, RX57777,SONTH,3,,D+3,2,15,11,10,1987
N, RX57778,SONTH,2,,C+3,2,13,11,10,1987
N, RX57779,SONTH,3,,D+4,2,18,11,10,1987
N,  6K6262,TREEC,2,,E+4,2,20,11,10,1987
R, B841534,BLUTI,4,,D+3,2,5,28,12,1987
R, C683149,BLUTI,4,,C+3,2,2,28,12,1987
R, C683260,BLUTI,4,,D+4,2,8,28,12,1987
R, C824053,COATI,3,,C+3,2,3,28,12,1987
R, C824137,COATI,2,,D+4,2,8,28,12,1987
N, C824147,COATI,3,,C+3,2,3,28,12,1987
N,  6K6290,GOLDC,3,M,C+3,2,3,28,12,1987
N,  6K6291,GOLDC,3,M,C+3,2,3,28,12,1987
N,  6K6292,GOLDC,3,M,E+4,2,10,28,12,1987
R,  6K6050,LOTTI,2,,E+4,2,10,28,12,1987
R,  8B5130,LOTTI,2,,D+3,2,5,28,12,1987
R, C683393,BLUTI,6,,D+3,2,16,21,2,1988
N, C824173,BLUTI,5,,E+4,2,20,21,2,1988
N, C824174,BLUTI,5,,C+3,2,13,21,2,1988
N, C824175,BLUTI,5,,C+3,2,13,21,2,1988
N, C824181,BLUTI,5,,B+3,2,11,21,2,1988
N, C824182,BLUTI,5,,B+3,2,11,21,2,1988
R, E343138,BLUTI,5,,E+4,2,20,21,2,1988
R, C570027,GRETI,6,M,B+3,2,11,21,2,1988
N, C824180,GRETI,5,M,D+3,2,16,21,2,1988
R, C824425,GRETI,5,M,D+3,2,16,21,2,1988
R,  6K6224,LOTTI,4,,D+3,2,16,21,2,1988
C,  8B5460,LOTTI,4,,D+3,2,16,21,2,1988
R,  6K6103,WREN,4,,C+3,2,4,23,4,1988
R,  6K6284,WREN,6,F,B+3,2,1,23,4,1988
R,  6K6300,WREN,6,,D+3,2,5,23,4,1988
R, RA67243,BLABI,5,F,B+3,2,1,23,4,1988
N, RA67278,BLABI,5,M,C+3,2,2,23,4,1988
R, B774862,BLUTI,6,,D+3,2,6,23,4,1988
N, C824564,BLUTI,5,,D+3,2,5,23,4,1988
N, C824565,BLUTI,5,,D+3,2,6,23,4,1988
R, E343219,BLUTI,5,,D+3,2,7,23,4,1988
N, C824563,BULLF,4,M,C+3,2,2,23,4,1988
N, C824571,BULLF,5,F,D+3,2,6,23,4,1988
N, C824572,CHAFF,6,M,E+4,2,10,23,4,1988
N,  6K6318,CHIFF,6,,D+3,2,7,23,4,1988
R, HX19992,DUNNO,6,M,E+4,2,10,23,4,1988
R, VA30181,GRETI,6,M,B+3,2,1,23,4,1988
N, C824561,ROBIN,5,M,E+4,2,10,23,4,1988
N, C824562,ROBIN,5,M,D+3,2,7,23,4,1988
N, RX57788,SONTH,6,M,B+3,2,1,23,4,1988
R,  6K6064,WREN,6,M,D+3,2,5,5,6,1988
N,  6K6326,WREN,5,,E+4,2,10,5,6,1988
R, RA67273,BLABI,5,M,D+3,2,6,5,6,1988
N, RA67286,BLABI,5,M,D+3,2,6,5,6,1988
N, RA67287,BLABI,6,M,C+3,2,3,5,6,1988
N, RA67288,BLABI,3J,,D+3,2,5,5,6,1988
N, RA67289,BLABI,5,M,D+3,2,6,5,6,1988
N, RA67291,BLABI,5,M,D+4,2,8,5,6,1988
N, RA67296,BLABI,5,M,E+4,2,10,5,6,1988
R, RB06560,BLABI,6,F,B+3,2,1,5,6,1988
R, RB06589,BLABI,4,M,C+3,2,4,5,6,1988
N, E893514,BULLF,6,M,C+3,2,4,5,6,1988
N, E893513,CHAFF,5,M,B+3,2,1,5,6,1988
N, E893521,DUNNO,5,F,D+3,2,6,5,6,1988
N, E893524,DUNNO,6,M,D+3,2,5,5,6,1988
R, VA30398,GRETI,5,F,E+4,2,10,5,6,1988
R, B841798,ROBIN,6,M,E+4,2,10,5,6,1988
N, E893512,ROBIN,5,M,D+4,2,8,5,6,1988
R,  6K6148,TREEC,4,,C+3,2,3,5,6,1988
N,  6K6369,WREN,3J,,B+3,2,1,14,8,1988
N, E893634,ROBIN,3,,C+3,2,4,14,8,1988
N, E893635,ROBIN,3J,,D+3,2,6,14,8,1988
N, FR83608,WOODP,4,,C+3,2,4,14,8,1988
N,  6K6447,WREN,2,,D+3,2,6,11,12,1988
N, E893742,BLUTI,3,,B+3,2,1,11,12,1988
N, E893743,BLUTI,4,,C+3,2,3,11,12,1988
N, E893744,BLUTI,3,,C+3,2,3,11,12,1988
R, C824118,BULLF,4,M,D+3,2,6,11,12,1988
N, E893740,COATI,3,,C+3,2,4,11,12,1988
R,  6K6443,GOLDC,2,M,C+3,2,2,11,12,1988
N,  6K6445,GOLDC,3,F,E+4,2,10,11,12,1988
N,  6K6446,GOLDC,2,F,D+3,2,6,11,12,1988
N,  6K6448,GOLDC,2,F,D+3,2,6,11,12,1988
N,  6K6449,GOLDC,2,F,D+3,2,6,11,12,1988
N,  6K6450,GOLDC,2,M,C+3,2,4,11,12,1988
N,  6K6451,GOLDC,2,M,C+3,2,4,11,12,1988
N,  6K6452,GOLDC,2,M,D+3,2,6,11,12,1988
N,  6K6453,GOLDC,2,M,E+4,2,10,11,12,1988
R, C570297,GRETI,4,M,E+4,2,10,11,12,1988
R, C824508,GRETI,4,M,E+4,2,10,11,12,1988
R, C824526,GRETI,4,M,C+3,2,3,11,12,1988
N, E893745,ROBIN,3,,B+3,2,1,11,12,1988
N,  6K6464,WREN,5,,D+4,2,8,12,3,1989
N, A018045,BLUTI,5,,C+3,2,4,12,3,1989
R, E343092,BLUTI,6,,C+3,2,4,12,3,1989
R, HX19812,BLUTI,6,,D+3,2,6,12,3,1989
N, A018050,CHAFF,5,M,E+4,2,9,12,3,1989
N, E893753,DUNNO,5,,B+3,2,1,12,3,1989
R,  6K6450,GOLDC,4,M,B+3,2,1,12,3,1989
N, A018043,GRETI,5,M,B+3,2,1,12,3,1989
N, A018044,GRETI,5,M,B+3,2,1,12,3,1989
N, A018046,GRETI,5,M,D+3,2,5,12,3,1989
N, A018048,GRETI,5,M,D+3,2,5,12,3,1989
R, C824471,GRETI,6,F,E+4,2,10,12,3,1989
R, E893686,GRETI,5,M,D+3,2,5,12,3,1989
N, E893751,GRETI,5,M,E+4,2,9,12,3,1989
N, E893755,GRETI,5,M,C+3,2,4,12,3,1989
R, NN18035,GRETI,6,M,D+3,2,7,12,3,1989
R, VA30392,GRETI,6,F,D+3,2,5,12,3,1989
R,  6K6435,LOTTI,4,,D+3,2,6,12,3,1989
N, A018042,ROBIN,5,,B+3,2,1,12,3,1989
R, C824115,ROBIN,4,,C+3,2,4,12,3,1989
R, E893615,ROBIN,5,,E+4,2,10,12,3,1989
N, E893752,ROBIN,5,,B+3,2,1,12,3,1989
R, C824576,TREEC,4,,B+3,2,1,12,3,1989
N,  6K6477,WREN,5,,C+3,2,4,16,4,1989
N, A018053,BLUTI,5,,C+3,2,4,16,4,1989
N, A018054,BLUTI,6,,C+3,2,4,16,4,1989
N, A018055,CHAFF,5,F,C+3,2,4,16,4,1989
R, C824171,CHAFF,6,M,D+3,2,5,16,4,1989
N, A018062,COATI,5,,C+3,2,3,16,4,1989
R, E893740,COATI,4,,C+3,2,3,16,4,1989
R, E893515,GRETI,6,F,B+3,2,1,16,4,1989
N,  6K6483,TREEC,4,,D+3,2,7,16,4,1989
N, A018057,WILTI,4,,B+3,2,1,16,4,1989
N,  6K6482,WILWA,4,,B+3,2,1,16,4,1989
N,  4A8259,WREN,5,M,B+3,2,1,4,6,1989
N,  4A8260,WREN,4,F,C+3,2,2,4,6,1989
N,  4A8261,WREN,4,F,E+4,2,10,4,6,1989
R, RA67288,BLABI,5,M,D+3,2,7,4,6,1989
R, RA67289,BLABI,6,M,D+3,2,5,4,6,1989
R, RB06588,BLABI,6,M,C+3,2,2,4,6,1989
R, XP67259,BLABI,5,M,D+3,2,7,4,6,1989
N, XP67299,BLABI,6,M,C+3,2,4,4,6,1989
N, XP67300,BLABI,6,M,C+3,2,4,4,6,1989
N, XP67301,BLABI,6,M,D+3,2,7,4,6,1989
N, XP67302,BLABI,3J,,C+3,2,3,4,6,1989
N, XP67303,BLABI,3J,,E+4,2,10,4,6,1989
N, XP67304,BLABI,5,M,D+4,2,8,4,6,1989
N, XP67305,BLABI,5,M,D+4,2,8,4,6,1989
N, XP67306,BLABI,4,F,C+3,2,2,4,6,1989
N, XP67307,BLABI,6,M,E+4,2,10,4,6,1989
N, XP67308,BLABI,5,M,D+4,2,8,4,6,1989
N, XP67309,BLABI,5,M,E+4,2,10,4,6,1989
N, XP67310,BLABI,5,M,C+3,2,4,4,6,1989
N, XP67311,BLABI,5,M,C+3,2,4,4,6,1989
N, XP67312,BLABI,3J,,B+3,2,1,4,6,1989
N, XP67313,BLABI,6,M,D+3,2,7,4,6,1989
N, XP67314,BLABI,5,M,D+3,2,5,4,6,1989
N, XP67315,BLABI,5,M,D+3,2,7,4,6,1989
N, XP67317,BLABI,6,M,B+3,2,1,4,6,1989
N, XP67318,BLABI,6,M,C+3,2,3,4,6,1989
N, A018143,BLACA,4,M,D+3,2,7,4,6,1989
N, A018144,BLACA,4,M,B+3,2,1,4,6,1989
N, A018141,BLUTI,5,,D+3,2,7,4,6,1989
N, A018137,CHAFF,6,F,B+3,2,1,4,6,1989
N, A018138,CHAFF,4,M,B+3,2,1,4,6,1989
R, HX19626,COATI,6,F,D+4,2,8,4,6,1989
R, A018063,DUNNO,4,M,E+4,2,10,4,6,1989
N, A018142,DUNNO,5,F,E+4,2,10,4,6,1989
N, A018145,DUNNO,4,M,B+3,2,1,4,6,1989
N, A018146,DUNNO,3J,,B+3,2,1,4,6,1989
N, A018140,GRETI,6,F,E+4,2,10,4,6,1989
R, E343003,MARTI,6,F,E+4,2,9,4,6,1989
N, XP67316,MISTH,3J,,E+4,2,10,4,6,1989
N, A018135,ROBIN,6,M,D+3,2,7,4,6,1989
N, A018136,ROBIN,3J,,B+3,2,1,4,6,1989
N, A018139,ROBIN,6,F,B+3,2,1,4,6,1989
N, RX57507,SONTH,4,M,C+3,2,2,4,6,1989
N, RX57508,SONTH,5,M,D+3,2,7,4,6,1989
R,  6K6148,TREEC,4,,D+4,2,8,4,6,1989
R, A018082,WILTI,4,F,E+4,2,10,4,6,1989
N, XP67338,BLABI,4,F,E+4,2,9,8,10,1989
R, A018077,BLUTI,4,,E+4,2,10,8,10,1989
R, C824531,BLUTI,4,,E+4,2,10,8,10,1989
R, F485519,BLUTI,3,,E+4,2,10,8,10,1989
N, A018415,COATI,4,M,D+3,2,6,8,10,1989
N,  8A1089,GOLDC,3,,D+3,2,5,8,10,1989
N, A018421,GRETI,3,F,E+4,2,10,8,10,1989
N, A018422,GRETI,3,F,E+4,2,10,8,10,1989
R,  8A1081,LOTTI,2,,D+3,2,6,8,10,1989
R,  8A1084,LOTTI,2,,D+3,2,6,8,10,1989
N,  8A1088,LOTTI,2,,D+3,2,6,8,10,1989
N, A018445,DUNNO,3,,C+3,2,4,30,12,1989
R, C570027,GRETI,4,M,B+3,2,1,30,12,1989
R,  8A1080,LOTTI,2,,B+3,2,1,30,12,1989
R,  8B5154,LOTTI,2,,B+3,2,1,30,12,1989
R, E893635,ROBIN,4,,D+4,2,8,30,12,1989
N, A018461,BLUTI,6,,D+3,2,6,25,2,1990
R, E893615,ROBIN,4,,E+4,2,10,25,2,1990
R, C824576,TREEC,4,,D+3,2,5,25,2,1990
R,  6K6369,WREN,6,,D+4,2,8,14,4,1990
R,  8A1035,WREN,4,F,E+4,2,10,14,4,1990
R, RB06547,BLABI,6,M,D+3,2,7,14,4,1990
R, XP67318,BLABI,6,M,B+3,2,1,14,4,1990
R, E893743,BLUTI,6,,D+3,2,6,14,4,1990
N, F253016,BLUTI,5,,D+3,2,7,14,4,1990
N, F253017,BULLF,5,M,B+3,2,1,14,4,1990
R, A018050,CHAFF,6,M,C+3,2,2,14,4,1990
N, F253015,CHAFF,5,F,D+3,2,7,14,4,1990
R, A018445,DUNNO,5,M,D+3,2,7,14,4,1990
N, F253011,DUNNO,4,,B+3,2,1,14,4,1990
R, C824526,GRETI,6,M,B+3,2,1,14,4,1990
R, E893126,GRETI,6,M,C+3,2,3,14,4,1990
N, F253012,GRETI,5,F,B+3,2,1,14,4,1990
N, F253018,GRETI,6,F,B+3,2,1,14,4,1990
N, F253019,GRETI,5,M,B+3,2,1,14,4,1990
R, VA30392,GRETI,6,F,D+3,2,5,14,4,1990
R, E893635,ROBIN,4,,D+3,2,6,14,4,1990
N, F253014,ROBIN,5,M,B+3,2,1,14,4,1990
R, RX57514,SONTH,4,,E+4,2,10,14,4,1990
N, RX57527,SONTH,5,M,C+3,2,2,14,4,1990
N, RX57528,SONTH,5,F,C+3,2,2,14,4,1990
N,  8A1206,WREN,5,F,D+3,2,7,3,6,1990
N,  8A1208,WREN,5,M,B+3,2,1,3,6,1990
N,  8A1210,WREN,5,F,D+3,2,5,3,6,1990
R, RB06588,BLABI,6,M,C+3,2,3,3,6,1990
N, F253098,BLACA,5,M,D+3,2,5,3,6,1990
N, F253100,BLACA,5,F,C+3,2,4,3,6,1990
R, A018480,BLUTI,5,,E+4,2,10,3,6,1990
N, F253078,BLUTI,5,,E+4,2,9,3,6,1990
N, F253087,BLUTI,5,F,D+3,2,7,3,6,1990
R, F485700,BLUTI,5,,D+3,2,6,3,6,1990
R, C570399,BULLF,6,F,D+3,2,7,3,6,1990
N, F253092,BULLF,6,M,C+3,2,3,3,6,1990
N, F253201,BULLF,6,M,D+3,2,6,3,6,1990
N, F253097,CHAFF,5,F,D+3,2,6,3,6,1990
C, KK67975,CHAFF,6,M,D+3,2,7,3,6,1990
N,  8A1203,CHIFF,4,M,C+3,2,4,3,6,1990
N,  8A1211,CHIFF,4,F,D+3,2,7,3,6,1990
N, F253081,DUNNO,3J,,B+3,2,1,3,6,1990
N, F253095,GARWA,4,M,C+3,2,2,3,6,1990
N, F253080,GRETI,6,M,B+3,2,1,3,6,1990
N, F253079,ROBIN,6,F,E+4,2,9,3,6,1990
N, RX57533,SONTH,5,M,D+4,2,8,3,6,1990
R, RX57762,SONTH,4,M,D+3,2,7,3,6,1990
R,  4A8241,TREEC,4,M,C+3,2,2,3,6,1990
R, F485689,BLUTI,4,,B+3,2,1,7,10,1990
R, F783056,BLUTI,3,,B+3,2,1,7,10,1990
N, F253351,BULLF,3J,M,C+3,2,2,7,10,1990
N, F253352,DUNNO,4,,D+3,2,5,7,10,1990
N,  1R8297,GOLDC,2,F,C+3,2,2,7,10,1990
N,  1R8299,GOLDC,3,M,E+4,2,9,7,10,1990
N, F253360,GRETI,4,M,C+3,2,2,7,10,1990
R,  1R8278,LOTTI,2,,B+3,2,1,7,10,1990
N,  1R8298,LOTTI,2,,B+3,2,1,7,10,1990
R,  6K6435,LOTTI,2,,B+3,2,1,7,10,1990
R,  8B5458,LOTTI,2,,E+4,2,9,7,10,1990
R, F253232,ROBIN,3,,D+3,2,6,7,10,1990
N, F253350,ROBIN,4,,D+4,2,8,7,10,1990
R, F253306,WILTI,2,,C+3,2,2,7,10,1990
N, F253357,WILTI,3,,C+3,2,2,7,10,1990
N, F253358,WILTI,3,,C+3,2,2,7,10,1990
N,  8T5644,WREN,2,,D+3,2,6,30,12,1990
R, XP67338,BLABI,4,F,B+3,2,1,30,12,1990
R, F253400,BLUTI,4,,D+3,2,6,30,12,1990
N, F253405,BLUTI,4,,D+3,2,6,30,12,1990
R, F783016,BLUTI,3,,D+3,2,6,30,12,1990
R, F783131,BLUTI,3,,D+3,2,6,30,12,1990
R,  8T5619,GOLDC,2,M,D+4,2,8,30,12,1990
R,  8T5632,GOLDC,2,M,D+3,2,6,30,12,1990
R,  8T5635,GOLDC,3,M,D+3,2,5,30,12,1990
N,  8T5639,GOLDC,3,M,D+3,2,6,30,12,1990
N,  8T5640,GOLDC,3,F,C+3,2,4,30,12,1990
N,  8T5643,GOLDC,3,F,C+3,2,4,30,12,1990
R,  8A1088,LOTTI,2,,D+3,2,6,30,12,1990
N,  8T5642,TREEC,2,,E+4,2,9,30,12,1990
R, F253302,WILTI,2,,C+3,2,4,30,12,1990
N, F253464,GRETI,5,F,C+3,2,4,10,3,1991
N,  8T5662,WREN,4,,D+3,2,7,21,4,1991
N,  8T5663,TREEC,4,,D+3,2,7,21,4,1991
N, XE21589,BLABI,5,F,D+3,2,6,9,6,1991
N, H229535,BLACA,4,M,E+4,2,10,9,6,1991
N, H229539,BLUTI,5,F,C+3,2,4,9,6,1991
N, H229541,CHAFF,5,F,E+4,2,9,9,6,1991
N, H229534,GRETI,6,M,C+3,2,4,9,6,1991
R, HX19826,GRETI,6,F,B+3,2,1,9,6,1991
R, F253057,ROBIN,6,M,E+4,2,9,9,6,1991
N, H229532,ROBIN,4,M,C+3,2,4,9,6,1991
N, H229533,ROBIN,3J,,C+3,2,4,9,6,1991
N, H229536,ROBIN,6,F,E+4,2,9,9,6,1991
N, H229537,ROBIN,4,F,C+3,2,2,9,6,1991
N, H229538,ROBIN,3J,,C+3,2,2,9,6,1991
N, H229540,ROBIN,3J,,E+4,2,9,9,6,1991
R, RX57527,SONTH,4,M,C+3,2,2,9,6,1991
R,  8A1024,TREEC,4,F,D+4,2,8,9,6,1991
R,  8T5642,TREEC,4,F,D+3,2,7,9,6,1991
N,  8T5718,WREN,4,,B+3,2,1,6,10,1991
N,  8T5719,WREN,2,,D+3,2,6,6,10,1991
N,  8T5720,WREN,4,,D+3,2,6,6,10,1991
N, H229059,CHAFF,3,M,B+3,2,1,6,10,1991
N, H229057,ROBIN,3,,B+3,2,1,6,10,1991
N, H229060,ROBIN,3,,D+3,2,6,6,10,1991
N, XE21596,BLABI,4,F,C+3,2,3,1,12,1991
N, H229124,BLUTI,3,,B+3,2,1,1,12,1991
N, H229123,CHAFF,4,F,B+3,2,1,1,12,1991
R, KK67975,CHAFF,4,M,C+3,2,2,1,12,1991
N, H229125,COATI,3,,D+3,2,6,1,12,1991
N, H229126,COATI,3,,D+3,2,5,1,12,1991
N, H229127,COATI,3,,C+3,2,3,1,12,1991
R, H229587,COATI,3,,C+3,2,4,1,12,1991
N,  8T5750,GOLDC,2,F,D+3,2,6,1,12,1991
N, H229128,ROBIN,3,,D+3,2,7,1,12,1991
R,  8T5698,TREEC,2,,B+3,2,1,1,12,1991
R, H229051,WILTI,3,,D+3,2,5,1,12,1991
R, F253297,BLUTI,6,,C+3,2,4,1,3,1992
R, F485720,BLUTI,6,,B+3,2,1,1,3,1992
N, H229306,BLUTI,5,,E+4,2,10,1,3,1992
N, H229307,BLUTI,6,,E+4,2,10,1,3,1992
N, H229308,BLUTI,5,,E+4,2,10,1,3,1992
N, H229309,BLUTI,6,,E+4,2,10,1,3,1992
R,  8T5642,TREEC,4,,E+4,2,10,1,3,1992
N,  8T5779,WREN,6,M,C+3,2,4,24,5,1992
R, H229532,ROBIN,6,M,B+3,2,1,24,5,1992
N,  8T5778,TREEC,4,F,D+3,2,5,24,5,1992
R, F253347,BLUTI,4,,B+3,2,1,11,10,1992
R, H229124,BLUTI,2,,B+3,2,1,11,10,1992
R, H229152,BLUTI,4,,B+3,2,1,11,10,1992
R, H229161,BLUTI,4,,B+3,2,1,11,10,1992
R, H324533,BLUTI,3,,B+3,2,1,11,10,1992
R, H324568,BLUTI,3,,B+3,2,1,11,10,1992
R, H324612,BLUTI,3,,E+4,2,9,11,10,1992
R, H623774,BLUTI,3,,B+3,2,1,11,10,1992
R, H623776,BLUTI,3,,B+3,2,1,11,10,1992
N, J033007,BLUTI,3,,B+3,2,1,11,10,1992
N, J033013,BLUTI,3,,B+3,2,1,11,10,1992
R, H324688,COATI,3,,D+4,2,8,11,10,1992
N, J033006,COATI,3,,B+3,2,1,11,10,1992
N, J033008,COATI,3,,B+3,2,1,11,10,1992
N, J033010,COATI,2,,B+3,2,1,11,10,1992
N, J033011,COATI,2,,B+3,2,1,11,10,1992
N, J033012,COATI,2,,B+3,2,1,11,10,1992
N,  8T5872,GOLDC,2,M,B+3,2,1,11,10,1992
N,  8T5874,GOLDC,3,F,B+3,2,1,11,10,1992
N,  8T5875,GOLDC,3,F,B+3,2,1,11,10,1992
N,  8T5876,GOLDC,3,M,B+3,2,1,11,10,1992
N,  8T5877,GOLDC,2,F,E+4,2,10,11,10,1992
N,  8T5878,GOLDC,2,M,B+3,2,1,11,10,1992
N,  8T5880,GOLDC,2,F,E+4,2,10,11,10,1992
N,  8T5882,GOLDC,2,M,E+4,2,10,11,10,1992
R, VJ65664,GRETI,3,M,B+3,2,1,11,10,1992
R,  8T5852,LOTTI,2,,E+4,2,9,11,10,1992
R,  8T5854,LOTTI,2,,B+3,2,1,11,10,1992
R,  8T5856,LOTTI,2,,E+4,2,10,11,10,1992
R,  8T5858,LOTTI,2,,B+3,2,1,11,10,1992
R,  8T5859,LOTTI,2,,B+3,2,1,11,10,1992
R,  8T5860,LOTTI,2,,E+4,2,10,11,10,1992
R,  8T5861,LOTTI,2,,D+4,2,8,11,10,1992
N,  8T5871,LOTTI,2,,C+3,2,2,11,10,1992
N,  8T5873,LOTTI,2,,B+3,2,1,11,10,1992
N,  8T5881,LOTTI,2,,E+4,2,10,11,10,1992
R, H623701,MARTI,2,,E+4,2,10,11,10,1992
R, H623702,MARTI,3,,B+3,2,1,11,10,1992
R, H623770,MARTI,3,,B+3,2,1,11,10,1992
R, H229060,ROBIN,4,,D+3,2,6,11,10,1992
N, J033005,ROBIN,3,,E+4,2,9,11,10,1992
R,  6K6490,TREEC,2,,C+3,2,2,11,10,1992
N,  8T5879,TREEC,2,,C+3,2,2,11,10,1992
R, H623724,WILTI,2,,E+4,2,10,11,10,1992
R, H623769,WILTI,3,,E+4,2,9,11,10,1992
N,  5F5048,WREN,3,,C+3,2,2,20,12,1992
N, XE21630,BLABI,3,F,B+3,2,1,20,12,1992
R, F253400,BLUTI,4,,B+3,2,1,20,12,1992
N, J033053,BLUTI,3,,D+3,2,5,20,12,1992
N, J033054,BLUTI,3,,D+3,2,5,20,12,1992
N, J033055,BLUTI,3,,D+3,2,5,20,12,1992
R, H229117,COATI,4,,D+3,2,7,20,12,1992
R, H229126,COATI,4,,D+3,2,5,20,12,1992
N, J033049,DUNNO,3,,B+3,2,1,20,12,1992
N,  5F5053,GOLDC,2,M,C+3,2,4,20,12,1992
N,  5F5054,GOLDC,3,F,C+3,2,4,20,12,1992
R, F253018,GRETI,4,F,B+3,2,1,20,12,1992
N, J033050,GRETI,4,M,B+3,2,1,20,12,1992
R, H229542,ROBIN,4,,D+3,2,7,20,12,1992
N, J033056,ROBIN,2,,E+4,2,10,20,12,1992
N, DA51818,SPARR,3,M,B+3,2,1,20,12,1992
R, H229395,WILTI,3,,D+3,2,5,20,12,1992
R,  5F5048,WREN,5,,B+3,2,1,31,1,1993
R,  5F5018,GOLDC,4,M,B+3,2,1,31,1,1993
N,  5F5058,GOLDC,5,M,B+3,2,1,31,1,1993
N,  5F5059,GOLDC,4,M,B+3,2,1,31,1,1993
R,  8T5882,GOLDC,5,M,B+3,2,1,31,1,1993
R, VJ65610,GRETI,5,M,E+4,2,10,31,1,1993
R,  8T5677,LOTTI,4,,B+3,2,1,31,1,1993
R, H623701,MARTI,4,,B+3,2,1,31,1,1993
R, H623702,MARTI,5,,B+3,2,1,31,1,1993
N, J033064,ROBIN,5,,C+3,2,2,31,1,1993
R,  8T5698,TREEC,4,,B+3,2,1,31,1,1993
R, XE21590,BLABI,6,M,B+3,2,1,9,5,1993
N, XE21643,BLABI,6,F,B+3,2,1,9,5,1993
R, J033049,DUNNO,4,F,B+3,2,1,9,5,1993
N,  5F5214,WREN,3J,,C+3,2,2,11,7,1993
N,  5F5215,WREN,3J,,C+3,2,4,11,7,1993
N,  5F5216,WREN,3J,,D+3,2,5,11,7,1993
N,  5F5217,WREN,3J,,C+3,2,4,11,7,1993
N,  5F5218,WREN,3J,,C+3,2,4,11,7,1993
N,  5F5219,WREN,3J,,C+3,2,4,11,7,1993
N,  5F5220,WREN,3J,,C+3,2,4,11,7,1993
N,  5F5221,WREN,3J,,C+3,2,4,11,7,1993
R, F253056,BLACA,6,F,B+3,2,1,11,7,1993
N, J033329,BLACA,4,M,D+3,2,6,11,7,1993
N, J033333,BLACA,6,M,C+3,2,4,11,7,1993
N, J033343,DUNNO,3J,,C+3,2,4,11,7,1993
R, H229542,ROBIN,6,M,D+3,2,5,11,7,1993
N, J033331,ROBIN,3J,,D+3,2,5,11,7,1993
N, J033332,ROBIN,3J,,D+3,2,5,11,7,1993
N, J033338,ROBIN,3J,,D+3,2,7,11,7,1993
N, J033340,ROBIN,3J,,C+3,2,2,11,7,1993
N, RH94503,BLABI,3,F,C+3,2,4,3,10,1993
R, J118059,BLUTI,3,,B+3,2,1,3,10,1993
N, J033654,COATI,3,,E+4,2,10,3,10,1993
