Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, V475471,CHAFF,5,F,R-2,3,1,6,1,2008
R, T663008,DUNNO,6,,R+0,3,5,6,1,2008
R, V053983,DUNNO,4,,R-1,3,4,6,1,2008
N, V475463,DUNNO,5,,R-1,3,2,6,1,2008
N, V475472,DUNNO,5,,R-1,3,2,6,1,2008
R,  2U4187,GOLDC,6,M,R+0,3,5,6,1,2008
R,  BYP711,GOLDC,4,F,R-1,3,3,6,1,2008
N,  BYP795,GOLDC,5,M,R-1,3,4,6,1,2008
R, R558476,GRETI,6,M,Q+1,3,10,6,1,2008
R, V475423,GRETI,5,M,R-1,3,4,6,1,2008
R,  AJD362,LOTTI,4,,R-1,3,3,6,1,2008
R,  AJD364,LOTTI,4,,R-1,3,3,6,1,2008
R,  BYP567,LOTTI,4,,R-1,3,3,6,1,2008
R,  BYP730,LOTTI,4,,R-2,3,1,6,1,2008
R,  BYP766,LOTTI,4,,R-2,3,1,6,1,2008
R,  BYP767,LOTTI,4,,R-1,3,2,6,1,2008
R, R558492,ROBIN,4,,R+0,3,8,6,1,2008
R, T663143,ROBIN,6,,R+0,3,5,6,1,2008
R, V475202,ROBIN,4,,R+0,3,8,6,1,2008
R,  BYP650,WREN,6,,R-1,3,2,15,3,2008
R,  BYP761,WREN,4,,R-1,3,4,15,3,2008
R,  BYP762,WREN,5,,R-1,3,2,15,3,2008
N,  BYP820,WREN,4,,R+0,3,8,15,3,2008
R, CT84315,BLABI,6,M,R-2,3,1,15,3,2008
R, CT84338,BLABI,6,M,Q+1,3,9,15,3,2008
R, V475244,CHAFF,5,M,Q+1,3,10,15,3,2008
N, V475584,CHAFF,5,F,Q+1,3,10,15,3,2008
R, V053983,DUNNO,6,,R-2,3,1,15,3,2008
N, V475573,DUNNO,6,,R-1,3,2,15,3,2008
N, V475576,DUNNO,5,,R-1,3,3,15,3,2008
N, V475580,DUNNO,5,,R-1,3,3,15,3,2008
R,  AXL321,LOTTI,4,,R+0,3,6,15,3,2008
R,  BYP567,LOTTI,4,,R+0,3,6,15,3,2008
R, R353469,ROBIN,6,,R+0,3,5,15,3,2008
N, V475574,ROBIN,5,,R+0,3,6,15,3,2008
N, V475575,ROBIN,5,,R-2,3,1,15,3,2008
N, V475578,ROBIN,5,,R-1,3,2,15,3,2008
N, V475579,ROBIN,6,,Q+1,3,9,15,3,2008
R,  AXL363,TREEC,6,,R-1,3,4,15,3,2008
R,  BYP732,TREEC,5,,R+0,3,5,15,3,2008
R,  BYP761,WREN,5,,R-1,3,2,24,6,2008
R,  BYP796,WREN,6,M,Q+1,3,9,24,6,2008
N,  BYP859,WREN,5,F,R+0,3,5,24,6,2008
N,  BYP864,WREN,5,M,Q+1,3,9,24,6,2008
R, CT84128,BLABI,5,M,R-1,3,4,24,6,2008
N, CT84134,BLABI,3J,M,R-1,3,3,24,6,2008
N, CT84135,BLABI,6,M,R+0,3,7,24,6,2008
N, CT84136,BLABI,5,M,R-1,3,2,24,6,2008
R, CT84310,BLABI,5,M,R+0,3,6,24,6,2008
R, CT84314,BLABI,6,M,R-2,3,1,24,6,2008
R, CT84315,BLABI,6,M,R-1,3,2,24,6,2008
R, CT84338,BLABI,6,M,R-1,3,4,24,6,2008
R, T663015,BLACA,4,M,R-2,3,1,24,6,2008
R, T663303,BLACA,4,M,R+0,3,7,24,6,2008
R, V475647,BLACA,5,M,Q+1,3,10,24,6,2008
R, V475652,BLACA,5,M,Q+1,3,10,24,6,2008
N, V475683,BLACA,4,F,R+0,3,7,24,6,2008
N, V475696,BLACA,3J,M,R-1,3,3,24,6,2008
N, V475702,BLACA,3J,,R-2,3,1,24,6,2008
N, V475694,BULLF,6,F,R-2,3,1,24,6,2008
R, P400021,CHAFF,6,M,R-2,3,1,24,6,2008
N, V475686,CHAFF,5,F,Q+1,3,9,24,6,2008
N, V475700,CHAFF,3J,,R-1,3,3,24,6,2008
N,  BYP860,CHIFF,4,M,R-1,3,4,24,6,2008
N,  BYP861,CHIFF,5,F,R-1,3,4,24,6,2008
N,  BYP868,CHIFF,3J,,R+0,3,5,24,6,2008
N, V475687,COATI,3J,,R-1,3,3,24,6,2008
N, V475684,DUNNO,3J,,R+0,3,6,24,6,2008
N, V475692,DUNNO,3J,,R-1,3,3,24,6,2008
N, V475703,DUNNO,5,M,R+0,3,8,24,6,2008
N, V475705,DUNNO,5,M,R-2,3,1,24,6,2008
R, R353901,GRETI,6,M,R+0,3,8,24,6,2008
R, V475561,GRETI,5,F,R-1,3,4,24,6,2008
N,  BYP865,LOTTI,3J,,R-2,3,1,24,6,2008
N,  BYP866,LOTTI,3J,,R-2,3,1,24,6,2008
R, R353934,MARTI,6,M,R-2,3,1,24,6,2008
R, R558492,ROBIN,6,M,R+0,3,7,24,6,2008
R, V475381,ROBIN,6,F,R+0,3,7,24,6,2008
R, V475420,ROBIN,5,M,R-1,3,2,24,6,2008
N, V475682,ROBIN,3J,,R-1,3,3,24,6,2008
N, V475685,ROBIN,3J,,R-1,3,3,24,6,2008
N, V475688,ROBIN,3J,,R+0,3,5,24,6,2008
N, V475689,ROBIN,3J,,Q+1,3,10,24,6,2008
N, V475691,ROBIN,3J,,Q+1,3,10,24,6,2008
N, V475697,ROBIN,5,F,R+0,3,5,24,6,2008
N, V475704,ROBIN,3J,,R-2,3,1,24,6,2008
N, V475695,SPOFL,4,M,R-2,3,1,24,6,2008
R,  BYP732,TREEC,5,M,R-1,3,3,24,6,2008
N,  BYP862,TREEC,3J,,R+0,3,5,24,6,2008
N,  BYP863,TREEC,3J,,R+0,3,5,24,6,2008
N,  BYP867,TREEC,3J,,R-2,3,1,24,6,2008
R,  BYP820,WREN,5,,R+0,3,8,10,8,2008
N,  BYP895,WREN,3J,,R+0,3,5,10,8,2008
N,  BYP896,WREN,3J,,R-1,3,4,10,8,2008
N,  BYP898,WREN,3J,,R-1,3,3,10,8,2008
N,  BYP899,WREN,3J,,Q+1,3,10,10,8,2008
N,  BYP900,WREN,3J,,R+0,3,7,10,8,2008
R, V475142,BLACA,4,M,Q+1,3,10,10,8,2008
R, V475671,BLACA,4,F,R-1,3,2,10,8,2008
N, V475787,BLACA,3J,,R-1,3,2,10,8,2008
N, V475794,BLACA,3J,,Q+1,3,9,10,8,2008
R, V475739,GRETI,3J,,R+0,3,6,10,8,2008
R, R353934,MARTI,4,,R-1,3,4,10,8,2008
R, V475420,ROBIN,4,,R-1,3,2,10,8,2008
N, V475788,ROBIN,3J,,R-1,3,3,10,8,2008
N, V475795,ROBIN,3J,,R+0,3,5,10,8,2008
R,  BYP732,TREEC,4,,R+0,3,7,10,8,2008
N,  BYP897,TREEC,3J,,R+0,3,6,10,8,2008
N,  BYP901,TREEC,3J,,R+0,3,6,10,8,2008
N, DA51892,JAY,4,,R-2,3,1,19,10,2008
R,  BYP762,WREN,4,,R-1,3,3,19,10,2008
R,  BYP900,WREN,3,,R+0,3,7,19,10,2008
N,  BYP962,WREN,4,,Q+1,3,9,19,10,2008
R, V053959,BLUTI,4,,R+0,3,7,19,10,2008
R, V475421,BLUTI,4,,R+0,3,7,19,10,2008
R, V475858,BLUTI,3,,R+0,3,7,19,10,2008
N, V475870,COATI,3,,R+0,3,7,19,10,2008
N, V475869,DUNNO,4,,R+0,3,6,19,10,2008
N,  BYP958,GOLDC,3,F,R+0,3,7,19,10,2008
N,  BYP964,GOLDC,3,M,R-1,3,3,19,10,2008
N,  BYP965,GOLDC,3,M,R-1,3,4,19,10,2008
N,  BYP959,LOTTI,2,,R-2,3,1,19,10,2008
N,  BYP960,LOTTI,2,,R-2,3,1,19,10,2008
N,  BYP961,LOTTI,2,,R-1,3,2,19,10,2008
R, V053923,MARTI,4,,R+0,3,7,19,10,2008
R, V475575,ROBIN,4,,R-2,3,1,19,10,2008
R, V475648,ROBIN,3,,R+0,3,6,19,10,2008
N, V475868,ROBIN,3,,R-1,3,2,19,10,2008
R,  BYP732,TREEC,4,,R+0,3,7,19,10,2008
N,  BYP966,TREEC,3,,R+0,3,5,19,10,2008
N,  AVL385,WREN,5,,R-1,3,2,4,1,2009
N,  AVL386,WREN,5,,R-1,3,3,4,1,2009
R, CT84091,BLABI,6,F,R+0,3,7,4,1,2009
N, CT84126,BLABI,5,F,R+0,3,7,4,1,2009
R, CT84315,BLABI,6,M,R-1,3,2,4,1,2009
N, V475912,BULLF,5,M,R-1,3,3,4,1,2009
R, R502532,CHAFF,6,M,R-1,3,3,4,1,2009
N, V475908,DUNNO,5,,Q+1,3,9,4,1,2009
N, V475911,DUNNO,4,,Q+1,3,9,4,1,2009
N,  AVL387,GOLDC,5,F,R+0,3,5,4,1,2009
R, V475561,GRETI,6,F,Q+1,3,10,4,1,2009
R,  BYP865,LOTTI,4,,Q+1,3,10,4,1,2009
R, R558492,ROBIN,4,,R+0,3,8,4,1,2009
R, V475795,ROBIN,5,,R+0,3,8,4,1,2009
R,  AVL386,WREN,5,,R-1,3,4,15,3,2009
R,  BYP762,WREN,6,,R-1,3,3,15,3,2009
N,  CXN002,WREN,6,,R-1,3,4,15,3,2009
N, CT84160,BLABI,6,F,R-1,3,4,15,3,2009
R, CT84314,BLABI,6,M,R-1,3,3,15,3,2009
R, P400853,CHAFF,6,F,R+0,3,7,15,3,2009
R, V475703,DUNNO,6,,R+0,3,6,15,3,2009
R, V475975,DUNNO,4,,Q+1,3,9,15,3,2009
R, T663464,GRETI,6,M,R-1,3,4,15,3,2009
R, TC61295,GRETI,6,M,R+0,3,6,15,3,2009
R, V475420,ROBIN,6,,R-1,3,2,15,3,2009
N, V475979,ROBIN,5,,Q+1,3,9,15,3,2009
N, V475980,ROBIN,6,,R-1,3,2,15,3,2009
R,  AVL386,WREN,5,M,R-2,3,1,31,5,2009
R,  BYP762,WREN,6,M,R-1,3,2,31,5,2009
N,  CXN034,WREN,6,M,Q+1,3,9,31,5,2009
R, CT84160,BLABI,6,F,R-1,3,2,31,5,2009
R, CT84314,BLABI,6,M,R-2,3,1,31,5,2009
N, X649065,BLACA,5,F,Q+1,3,9,31,5,2009
N, X649067,BLACA,4,M,R-1,3,2,31,5,2009
N, X649068,BLACA,4,F,R-1,3,3,31,5,2009
N, X649073,BLACA,5,F,R-1,3,4,31,5,2009
N, X649080,BLACA,5,M,R+0,3,7,31,5,2009
R, R353637,BULLF,6,M,R+0,3,8,31,5,2009
R, V475837,BULLF,5,M,Q+1,3,10,31,5,2009
N, X649069,BULLF,5,F,Q+1,3,10,31,5,2009
N, X649076,BULLF,6,F,R+0,3,6,31,5,2009
R, R502940,CHAFF,6,M,Q+1,3,10,31,5,2009
R, V475095,CHAFF,6,M,R-1,3,3,31,5,2009
R, V475703,DUNNO,4,M,R+0,3,8,31,5,2009
R, V475926,DUNNO,4,M,Q+1,3,10,31,5,2009
R, V475985,DUNNO,5,M,R+0,3,5,31,5,2009
N, X649066,DUNNO,4,M,R-1,3,2,31,5,2009
N, X649070,DUNNO,3J,,Q+1,3,10,31,5,2009
N, X649074,DUNNO,5,F,Q+1,3,10,31,5,2009
R, V475561,GRETI,6,F,R-2,3,1,31,5,2009
R, V475420,ROBIN,6,M,R-1,3,2,31,5,2009
N, X649072,ROBIN,3J,,R+0,3,7,31,5,2009
N, RS46097,SONTH,3J,,R-1,3,3,31,5,2009
N, X649071,SPOFL,4,M,R+0,3,6,31,5,2009
N,  CXN082,WREN,3J,,R-1,3,4,16,8,2009
N,  CXN083,WREN,3J,,Q+1,3,9,16,8,2009
N,  CXN084,WREN,3J,,R-1,3,3,16,8,2009
N,  CXN085,WREN,3J,,R+0,3,7,16,8,2009
N,  CXN086,WREN,3J,,R+0,3,7,16,8,2009
N,  CXN087,WREN,3J,,R+0,3,7,16,8,2009
N,  CXN088,WREN,3J,,R+0,3,7,16,8,2009
N,  CXN089,WREN,3J,,Q+1,3,10,16,8,2009
N,  CXN090,WREN,3J,,R-1,3,3,16,8,2009
N,  CXN091,WREN,3J,,R-1,3,3,16,8,2009
N, CT84197,BLABI,3J,,Q+1,3,9,16,8,2009
N, CT84198,BLABI,3J,M,R+0,3,8,16,8,2009
N, CT84199,BLABI,3J,M,R-1,3,2,16,8,2009
N, CT84200,BLABI,3J,M,R-1,3,3,16,8,2009
N, X649204,BLACA,3J,M,Q+1,3,9,16,8,2009
N, X649207,BLACA,3J,,R-1,3,3,16,8,2009
N, X649212,BLACA,3J,M,R-1,3,3,16,8,2009
R, V475858,BLUTI,4,,R-1,3,3,16,8,2009
R,  BYP688,CHIFF,4,,R+0,3,6,16,8,2009
R, V475607,GRETI,4,F,R-1,3,3,16,8,2009
R, X649083,GRETI,3,,R-1,3,3,16,8,2009
N, X649216,GRETI,3J,,R-1,3,3,16,8,2009
N, X649217,GRETI,3J,,R-1,3,3,16,8,2009
R, X649110,ROBIN,3J,,R-1,3,2,16,8,2009
N, X649198,ROBIN,3J,,R-2,3,1,16,8,2009
N, X649199,ROBIN,3,,R-1,3,3,16,8,2009
N, X649200,ROBIN,3J,,R-1,3,3,16,8,2009
N, X649201,ROBIN,3J,,R-1,3,4,16,8,2009
N, X649202,ROBIN,3J,,R+0,3,5,16,8,2009
N, X649203,ROBIN,5,,R-1,3,3,16,8,2009
N, X649205,ROBIN,4,,R-1,3,3,16,8,2009
N, X649206,ROBIN,3J,,R+0,3,8,16,8,2009
N, X649208,ROBIN,3J,,R+0,3,7,16,8,2009
N, X649210,ROBIN,3,,R+0,3,6,16,8,2009
N, X649218,ROBIN,3J,,R+0,3,6,16,8,2009
R,  AVL386,WREN,4,,R-1,3,4,25,10,2009
N, CT95914,BLABI,3,M,R+0,3,5,25,10,2009
N, CT95915,BLABI,4,M,Q+1,3,10,25,10,2009
N, X649331,DUNNO,3,,R-1,3,4,25,10,2009
R, TJ49871,GRETI,3,M,Q+1,3,9,25,10,2009
R, R353934,MARTI,4,,Q+1,3,9,25,10,2009
R, X649195,MARTI,3,,R-1,3,4,25,10,2009
R, X649199,ROBIN,3,,R+0,3,8,25,10,2009
N, X649332,ROBIN,3,,R+0,3,8,25,10,2009
R,  CXN107,TREEC,3,,Q+1,3,10,25,10,2009
R, CT84314,BLABI,6,M,R-1,3,2,17,1,2010
R, R558935,BLUTI,4,,R-2,3,1,17,1,2010
R, V475260,ROBIN,6,,Q+1,3,10,17,1,2010
R, X649199,ROBIN,5,,R+0,3,8,17,1,2010
R,  CXN107,TREEC,5,,R+0,3,7,17,1,2010
R,  CXN003,WREN,6,,R+0,3,7,14,3,2010
R,  CXN073,WREN,5,,R+0,3,7,14,3,2010
R, CT84314,BLABI,6,M,R-1,3,3,14,3,2010
R, CT84338,BLABI,6,M,Q+1,3,10,14,3,2010
R, TJ49643,GRETI,6,M,Q+1,3,10,14,3,2010
R, V475607,GRETI,6,F,R+0,3,7,14,3,2010
R,  AVL392,LOTTI,4,,R+0,3,6,14,3,2010
R,  AVL396,LOTTI,4,,Q+1,3,9,14,3,2010
R,  CXN145,LOTTI,4,,Q+1,3,9,14,3,2010
R,  CXN147,LOTTI,4,,R-1,3,4,14,3,2010
R, X649210,ROBIN,5,,R+0,3,5,14,3,2010
R,  AXL483,TREEC,6,,Q+1,3,10,14,3,2010
R,  CXN041,TREEC,5,,Q+1,3,10,14,3,2010
R,  CXN107,TREEC,5,,R+0,3,6,14,3,2010
R,  BYP762,WREN,6,M,R-1,3,4,6,6,2010
R, CT95940,BLABI,6,M,R-1,3,2,6,6,2010
N, CT95965,BLABI,6,F,R+0,3,8,6,6,2010
R, X649067,BLACA,4,M,Q+1,3,9,6,6,2010
N, X649563,BLACA,5,M,R+0,3,5,6,6,2010
N, X649569,BLACA,5,F,R+0,3,5,6,6,2010
N, X649573,BLACA,5,M,R-2,3,1,6,6,2010
N,  CXN216,CHIFF,4,M,R+0,3,5,6,6,2010
R, V475703,DUNNO,6,M,Q+1,3,10,6,6,2010
R, X649074,DUNNO,4,F,Q+1,3,10,6,6,2010
N, X649567,DUNNO,3J,,R-1,3,3,6,6,2010
N, X649568,DUNNO,3J,,R-1,3,3,6,6,2010
N, X649574,DUNNO,4,M,R-1,3,3,6,6,2010
R, V666947,MARTI,3J,,Q+1,3,10,6,6,2010
R, V666949,MARTI,3J,,Q+1,3,10,6,6,2010
R, V666950,MARTI,3J,,Q+1,3,10,6,6,2010
R, V666951,MARTI,3J,,Q+1,3,10,6,6,2010
R, V666954,MARTI,3J,,Q+1,3,9,6,6,2010
R, X649130,MARTI,4,F,Q+1,3,10,6,6,2010
R, X649186,ROBIN,5,,R-1,3,4,6,6,2010
R, X649540,ROBIN,3J,,Q+1,3,10,6,6,2010
N, X649560,ROBIN,5,F,R-1,3,2,6,6,2010
N, X649564,ROBIN,4,F,R-1,3,3,6,6,2010
N, X649566,ROBIN,5,M,R-1,3,3,6,6,2010
N, RS78262,SONTH,4,M,R+0,3,8,6,6,2010
N,  CXN217,TREEC,3J,,Q+1,3,9,6,6,2010
N,  CXN278,WREN,3J,,R-1,3,3,15,8,2010
N,  CXN279,WREN,3,,R-1,3,3,15,8,2010
N,  CXN280,WREN,3J,,R-1,3,3,15,8,2010
N,  CXN281,WREN,3J,,R+0,3,6,15,8,2010
N,  CXN285,WREN,3J,,R-1,3,2,15,8,2010
N, CT95984,BLABI,4,F,R+0,3,8,15,8,2010
R, X649558,BLACA,4,M,R-1,3,3,15,8,2010
N, X649717,BLACA,5,M,Q+1,3,10,15,8,2010
N, X649721,BLACA,3J,,R-1,3,4,15,8,2010
R, V666664,BLUTI,3J,,R-1,3,2,15,8,2010
R, V666942,BLUTI,3J,,R-1,3,2,15,8,2010
N, X649719,BLUTI,3J,,R-1,3,2,15,8,2010
N, X649720,BLUTI,3J,,R-1,3,2,15,8,2010
R, TJ49576,GRETI,3J,,R-1,3,4,15,8,2010
R, TJ49872,GRETI,5,F,R+0,3,5,15,8,2010
R, TJ49892,GRETI,3J,,Q+1,3,9,15,8,2010
N, X649713,ROBIN,3J,,R+0,3,6,15,8,2010
N, X649714,ROBIN,3,,R-1,3,2,15,8,2010
N, X649715,ROBIN,3J,,Q+1,3,9,15,8,2010
R,  CXN193,WREN,4,,Q+1,3,10,17,10,2010
R,  CXN281,WREN,3,,R-1,3,4,17,10,2010
R,  CXN304,WREN,3,,R-1,3,3,17,10,2010
N,  CXN365,WREN,3,,Q+1,3,10,17,10,2010
N,  CXN371,WREN,3,,R+0,3,5,17,10,2010
R, CT95935,BLABI,4,M,Q+1,3,10,17,10,2010
R, CT95984,BLABI,4,F,Q+1,3,10,17,10,2010
N, CT95987,BLABI,3,M,R-2,3,1,17,10,2010
N, CT95988,BLABI,3,F,Q+1,3,10,17,10,2010
N, CT95989,BLABI,4,F,R-1,3,3,17,10,2010
N, CT95990,BLABI,3,M,Q+1,3,9,17,10,2010
N, CT95991,BLABI,3,F,R+0,3,6,17,10,2010
R, X649731,BULLF,3,M,R+0,3,7,17,10,2010
R, X649814,BULLF,3,M,Q+1,3,9,17,10,2010
R, R502532,CHAFF,4,M,R-2,3,1,17,10,2010
R, V475703,DUNNO,4,,Q+1,3,10,17,10,2010
R, X649798,DUNNO,3,,Q+1,3,10,17,10,2010
N, X649842,DUNNO,3,,R+0,3,6,17,10,2010
R, X649645,GRETI,3,,Q+1,3,9,17,10,2010
N, RS78272,REDWI,3,,Q+1,3,9,17,10,2010
N, RS78273,REDWI,4,,Q+1,3,9,17,10,2010
N, RS78274,REDWI,3,,R+0,3,7,17,10,2010
N, X649839,ROBIN,3,,Q+1,3,10,17,10,2010
N, X649840,ROBIN,3,,R-1,3,3,17,10,2010
R, DA51861,JAY,6,,R+0,3,6,2,1,2011
N, CT84427,BLABI,5,F,Q+1,3,9,2,1,2011
N, CT84428,BLABI,5,M,Q+1,3,10,2,1,2011
N, CT84429,BLABI,5,F,R+0,3,8,2,1,2011
N, CT84430,BLABI,5,M,Q+1,3,10,2,1,2011
R, CT95940,BLABI,6,M,Q+1,3,9,2,1,2011
R, CT95984,BLABI,4,F,R+0,3,7,2,1,2011
R, V666942,BLUTI,5,,R+0,3,8,2,1,2011
R, X649742,BLUTI,5,,Q+1,3,10,2,1,2011
N, X649911,BULLF,5,F,R-1,3,2,2,1,2011
R,  CXN370,GOLDC,5,,R+0,3,6,2,1,2011
R,  CXN396,GOLDC,5,M,R+0,3,7,2,1,2011
R, TJ49526,GRETI,6,F,R+0,3,7,2,1,2011
R, TJ49537,GRETI,6,M,Q+1,3,10,2,1,2011
R, X649183,GRETI,6,F,R+0,3,7,2,1,2011
R, X649335,GRETI,6,F,Q+1,3,10,2,1,2011
R, X649782,GRETI,5,M,Q+1,3,10,2,1,2011
R,  ARB130,LOTTI,4,,R+0,3,8,2,1,2011
R,  CXN145,LOTTI,4,,R+0,3,6,2,1,2011
R,  CXN147,LOTTI,4,,R+0,3,6,2,1,2011
R,  CXN151,LOTTI,4,,R+0,3,7,2,1,2011
R,  CXN156,LOTTI,4,,R+0,3,7,2,1,2011
N, RS78275,REDWI,5,,R-1,3,2,2,1,2011
N, RS78276,REDWI,6,,R-1,3,2,2,1,2011
R, X649840,ROBIN,5,,R-1,3,4,2,1,2011
R,  CXN172,TREEC,6,,R+0,3,6,2,1,2011
R,  CXN179,TREEC,6,,R+0,3,8,2,1,2011
R,  CXN282,TREEC,5,,R+0,3,7,2,1,2011
N,  CXN458,WREN,5,,R-2,3,1,20,3,2011
R, CT84314,BLABI,6,M,R-1,3,2,20,3,2011
R, CT95984,BLABI,6,F,R+0,3,7,20,3,2011
N,  CXN459,CHIFF,5,,R-1,3,2,20,3,2011
N,  CXN460,CHIFF,6,,R+0,3,8,20,3,2011
N, L731031,DUNNO,5,,R-2,3,1,20,3,2011
N, L731033,DUNNO,4,,R+0,3,7,20,3,2011
R, X649567,DUNNO,5,,R+0,3,8,20,3,2011
R, TJ49688,GRETI,5,M,R+0,3,6,20,3,2011
R, TJ49690,GRETI,5,F,Q+1,3,9,20,3,2011
R, X649159,GRETI,6,F,R+0,3,7,20,3,2011
R, X649982,GRETI,5,F,R+0,3,7,20,3,2011
R,  ARB130,LOTTI,4,,R+0,3,8,20,3,2011
R,  ARB137,LOTTI,4,,Q+1,3,10,20,3,2011
R,  AXL483,TREEC,6,,R+0,3,5,20,3,2011
R,  CXN172,TREEC,6,,R+0,3,5,20,3,2011
R,  CXN282,TREEC,5,,R-1,3,3,20,3,2011
R,  CXN458,WREN,5,,R-1,3,3,29,5,2011
N,  CXN494,WREN,5,M,R-1,3,4,29,5,2011
N,  CXN495,WREN,5,F,R+0,3,6,29,5,2011
R, CT84314,BLABI,6,M,R-2,3,1,29,5,2011
N, CT84452,BLABI,5,,R+0,3,6,29,5,2011
N, CT84453,BLABI,6,F,R-2,3,1,29,5,2011
N, CT84454,BLABI,6,M,R+0,3,6,29,5,2011
N, CT84455,BLABI,5,M,Q+1,3,10,29,5,2011
N, CT84456,BLABI,5,M,R+0,3,5,29,5,2011
R, L731074,BLACA,5,M,Q+1,3,10,29,5,2011
R, L731121,BLACA,4,F,Q+1,3,10,29,5,2011
N, L731123,BLACA,4,M,R-1,3,4,29,5,2011
N, L731124,BLACA,4,M,R-1,3,4,29,5,2011
N, L731125,BLACA,5,F,R+0,3,7,29,5,2011
N, L731128,BLACA,3J,,Q+1,3,9,29,5,2011
N, L731129,BLACA,5,F,Q+1,3,9,29,5,2011
N, L731130,BLACA,4,F,R-1,3,3,29,5,2011
N, L731131,BLACA,4,F,R-1,3,3,29,5,2011
N, L731135,BLACA,4,F,Q+1,3,9,29,5,2011
R, X649573,BLACA,4,M,R+0,3,5,29,5,2011
N, L731126,BULLF,5,M,R+0,3,8,29,5,2011
R, X649076,BULLF,6,F,R+0,3,7,29,5,2011
R, X649866,BULLF,5,M,R+0,3,8,29,5,2011
R, R558937,CHAFF,6,M,R-1,3,3,29,5,2011
R, V475982,CHAFF,6,F,R+0,3,6,29,5,2011
R,  CXN216,CHIFF,6,M,R+0,3,7,29,5,2011
R, L731033,DUNNO,4,M,R+0,3,5,29,5,2011
N, L731133,DUNNO,3J,,R+0,3,6,29,5,2011
R, TR47543,GRETI,5,M,R+0,3,8,29,5,2011
R, CT84287,GRSWO,4,M,Q+1,3,9,29,5,2011
R, TJ49651,NUTHA,4,M,Q+1,3,9,29,5,2011
N, L731122,ROBIN,5,M,R-1,3,2,29,5,2011
N, L731134,ROBIN,5,F,Q+1,3,9,29,5,2011
N, RS78286,SONTH,5,F,R+0,3,6,29,5,2011
N, L731127,SPOFL,4,M,R+0,3,6,29,5,2011
N, L731132,SPOFL,4,F,R+0,3,5,29,5,2011
R, R558859,SPOFL,4,M,R-1,3,4,29,5,2011
R,  CXN494,WREN,5,,R-1,3,3,14,8,2011
N,  CXN548,WREN,3J,,R-1,3,3,14,8,2011
N,  CXN549,WREN,3J,,R+0,3,7,14,8,2011
N,  CXN550,WREN,3J,,R+0,3,7,14,8,2011
N,  CXN551,WREN,3J,,R-1,3,3,14,8,2011
N,  CXN552,WREN,3J,,R+0,3,6,14,8,2011
R, L731124,BLACA,4,M,R-1,3,3,14,8,2011
N, L731246,BLACA,3J,,R-1,3,3,14,8,2011
N, L731251,BLACA,3J,,R+0,3,8,14,8,2011
R, L731237,COATI,3J,,Q+1,3,4,14,8,2011
N, L731255,DUNNO,3J,,R+0,3,5,14,8,2011
R, L731198,GRETI,3J,,Q+1,3,9,14,8,2011
R, V053991,GRETI,4,F,Q+1,3,10,14,8,2011
R, X649647,GRETI,4,M,R+0,3,6,14,8,2011
R, V666935,MARTI,4,,R+0,3,6,14,8,2011
N, L731247,ROBIN,3,,Q+1,3,10,14,8,2011
N, L731248,ROBIN,4,,Q+1,3,4,14,8,2011
N, RS78292,SONTH,3J,,R-1,3,3,14,8,2011
N, DA51899,SPARR,3,M,R+0,3,8,14,8,2011
R, CT84452,BLABI,4,M,R+0,3,7,16,10,2011
N, L731364,BLACA,3,M,R-1,3,2,16,10,2011
R, L731320,BLUTI,3,,R-1,3,3,16,10,2011
R, V666942,BLUTI,4,,R-1,3,3,16,10,2011
N, L731365,BULLF,3,M,R-1,3,2,16,10,2011
N, L731366,BULLF,3,M,R-1,3,3,16,10,2011
R,  CXN636,GOLDC,3,M,Q+1,3,9,16,10,2011
R, L731247,ROBIN,3,,R+0,3,8,16,10,2011
R,  CXN172,TREEC,4,,R-1,3,2,16,10,2011
R,  CXN572,TREEC,3,,Q+1,3,9,16,10,2011
R,  CXN551,WREN,5,,R-1,3,3,1,1,2012
R, L731033,DUNNO,6,,Q+1,3,9,1,1,2012
N, L731417,DUNNO,5,,R-1,3,4,1,1,2012
R,  CXN637,GOLDC,5,F,Q+1,3,10,1,1,2012
R, L731393,GRETI,4,M,R-1,3,3,1,1,2012
R, X649183,GRETI,4,F,R-1,3,3,1,1,2012
R,  CXN547,WREN,5,,Q+1,3,9,25,3,2012
R,  CXN548,WREN,5,,R-1,3,4,25,3,2012
N,  CXN692,WREN,5,,R-1,3,3,25,3,2012
N,  CXN694,WREN,5,,R-1,3,3,25,3,2012
N,  CXN695,WREN,5,,R+0,3,5,25,3,2012
R, CT84417,BLABI,5,F,R+0,3,8,25,3,2012
R, CT95986,BLABI,6,M,R+0,3,8,25,3,2012
N, L731533,BLACA,6,M,R-1,3,3,25,3,2012
R, R558935,BLUTI,6,M,R-1,3,2,25,3,2012
R, R353859,CHAFF,6,M,R+0,3,7,25,3,2012
R, R558937,CHAFF,6,M,R-1,3,3,25,3,2012
R,  CXN206,CHIFF,6,,R+0,3,5,25,3,2012
N,  CXN693,CHIFF,4,,R-1,3,3,25,3,2012
N,  CXN696,CHIFF,4,,R-2,3,1,25,3,2012
N,  CXN699,CHIFF,4,,R-1,3,3,25,3,2012
R, L731033,DUNNO,6,,R+0,3,6,25,3,2012
R, L731156,DUNNO,4,M,Q+1,3,9,25,3,2012
