Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, XB00947,BLABI,5,F,M+0,4,1,15,1,1978
N, XB00948,BLABI,6,M,L+1,4,5,15,1,1978
N, XB00949,BLABI,5,F,L+1,4,6,15,1,1978
R, KJ20030,BLUTI,6,,K+0,4,8,15,1,1978
R, KP25183,BLUTI,5,,K+0,4,10,15,1,1978
R, KP25174,BULLF,5,F,M+0,4,2,15,1,1978
R, KP25330,BULLF,5,M,L+0,4,3,15,1,1978
R, KP25333,BULLF,5,M,M+0,4,2,15,1,1978
R, KJ20837,CHAFF,6,M,L+0,4,4,15,1,1978
R, KJ20701,COATI,4,,K+0,4,7,15,1,1978
R, KJ20832,DUNNO,4,,M+0,4,1,15,1,1978
R, KP25363,DUNNO,4,,K+0,4,9,15,1,1978
N, KP25508,DUNNO,6,,M+0,4,2,15,1,1978
N, KP25509,DUNNO,5,,K+0,4,8,15,1,1978
N, KP25510,DUNNO,5,,K+0,4,9,15,1,1978
N, KP25511,DUNNO,5,,M+0,4,2,15,1,1978
N, KP25512,DUNNO,5,,K+0,4,7,15,1,1978
N, KP25513,DUNNO,6,,K+0,4,8,15,1,1978
N, KP25514,DUNNO,5,,K+0,4,7,15,1,1978
R, KJ20039,MARTI,4,,K+0,4,7,15,1,1978
R, KJ20405,ROBIN,6,,K+0,4,7,15,1,1978
R, KJ20690,ROBIN,4,,L+0,4,4,15,1,1978
R, KP25258,ROBIN,4,,K+0,4,9,15,1,1978
R,72527,TREEC,4,,K+0,4,8,15,1,1978
R,  4A1581,WREN,5,,K+0,4,7,2,4,1978
R,  4A1636,WREN,5,,K+0,4,9,2,4,1978
N,  4A1640,WREN,5,,K+0,4,10,2,4,1978
R, JS11801,BLUTI,6,,K+0,4,7,2,4,1978
N, KP25553,BLUTI,5,,K+0,4,7,2,4,1978
C, KS42059,BLUTI,6,,K+0,4,7,2,4,1978
N, KP25546,BULLF,5,M,K+0,4,7,2,4,1978
N, KP25547,BULLF,5,F,K+0,4,7,2,4,1978
R, KJ20833,CHAFF,6,F,K+0,4,9,2,4,1978
N, KP25549,DUNNO,5,,L+1,4,5,2,4,1978
N, KP25550,DUNNO,5,F,L+1,4,6,2,4,1978
N, KP25551,DUNNO,5,,L+1,4,6,2,4,1978
R, KP25435,GRETI,5,F,K+0,4,10,2,4,1978
R,  4A1517,LOTTI,4,,K+0,4,9,2,4,1978
R,  4A1662,LOTTI,4,,K+0,4,9,2,4,1978
R, KJ20898,ROBIN,4,,K+0,4,7,2,4,1978
N, KP25545,ROBIN,4,,K+0,4,9,2,4,1978
N, KP25552,ROBIN,5,,K+0,4,10,2,4,1978
R, NX07468,SONTH,4,,K+0,4,7,2,4,1978
N, NX27254,SONTH,4,,K+0,4,9,2,4,1978
N, NX27256,SONTH,4,,L+0,4,4,2,4,1978
N, NX27257,SONTH,4,,L+0,4,4,2,4,1978
R,  4A1523,TREEC,4,,K+0,4,8,2,4,1978
N,813357,WREN,3J,,L+1,4,5,29,7,1978
N,813358,WREN,3J,,L+0,4,4,29,7,1978
N,813359,WREN,3J,,L+0,4,4,29,7,1978
N, XC44063,BLABI,3J,,L+0,4,3,29,7,1978
R, KP25177,BLACA,5,M,L+0,4,4,29,7,1978
R, KP25675,BLACA,5,M,L+0,4,4,29,7,1978
N, KP25909,BLACA,4,F,L+0,4,4,29,7,1978
N, KP25910,BLACA,3J,,K+0,4,8,29,7,1978
R, KP25668,BULLF,5,M,K+0,4,10,29,7,1978
N, KP25907,COATI,3J,,L+1,4,6,29,7,1978
N, KP25908,COATI,3J,,L+1,4,6,29,7,1978
N, KP25902,DUNNO,3J,,L+0,4,4,29,7,1978
N, KP25904,GRETI,3J,,L+1,4,6,29,7,1978
N, KP25905,GRETI,3J,,L+1,4,6,29,7,1978
N, KP25906,GRETI,3J,,L+1,4,6,29,7,1978
N, KP25896,ROBIN,3J,,M+0,4,2,29,7,1978
N, KP25897,ROBIN,3J,,L+0,4,4,29,7,1978
N, KP25898,ROBIN,3J,,M+0,4,1,29,7,1978
N, KP25899,ROBIN,3J,,L+0,4,3,29,7,1978
N, KP25900,ROBIN,3J,,L+1,4,5,29,7,1978
N, KP25901,ROBIN,4,,L+0,4,4,29,7,1978
N, KP25903,ROBIN,3J,,L+1,4,6,29,7,1978
N, KP25911,ROBIN,3J,,L+1,4,5,29,7,1978
N, KP25912,ROBIN,3J,,K+0,4,9,29,7,1978
N, NX27287,SONTH,3J,,M+0,4,2,29,7,1978
N, NX27288,SONTH,4,F,M+0,4,1,29,7,1978
R, JX44023,WILTI,4,,M+0,4,2,29,7,1978
R,  4A1581,WREN,4,,K+0,4,8,23,9,1978
R,813358,WREN,3J,,L+0,4,4,23,9,1978
N,  8A3133,WREN,3J,,M+0,4,1,23,9,1978
R, XB00981,BLABI,2,M,L+0,4,4,23,9,1978
R, XB00996,BLABI,4,M,L+0,4,4,23,9,1978
R, XC44041,BLABI,3,F,K+0,4,8,23,9,1978
R, XC44067,BLABI,3,M,K+0,4,9,23,9,1978
R, XC44121,BLABI,3J,M,K+0,4,7,23,9,1978
N, XC44131,BLABI,3J,M,K+0,4,7,23,9,1978
N, XC44132,BLABI,3,F,K+0,4,7,23,9,1978
N, XC44133,BLABI,3,F,L+0,4,3,23,9,1978
N, XC44134,BLABI,3J,M,K+0,4,8,23,9,1978
N, XC44135,BLABI,3,F,K+0,4,9,23,9,1978
N, XC44136,BLABI,3,F,L+1,4,6,23,9,1978
N, XC44137,BLABI,4,M,L+1,4,5,23,9,1978
N, XC44138,BLABI,4,M,K+0,4,7,23,9,1978
N, XC44139,BLABI,3J,F,K+0,4,8,23,9,1978
R, KR03116,BLUTI,3J,,K+0,4,7,23,9,1978
R, KR03119,BLUTI,3,,K+0,4,8,23,9,1978
N, KR03156,BLUTI,3,,M+0,4,2,23,9,1978
R, KP25341,BULLF,4,F,L+1,4,5,23,9,1978
R, KP25935,BULLF,3J,,K+0,4,7,23,9,1978
N, KR03148,BULLF,3J,,M+0,4,2,23,9,1978
N, KR03149,BULLF,3J,M,M+0,4,2,23,9,1978
N, KR03151,BULLF,3J,M,M+0,4,1,23,9,1978
N, KR03152,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03153,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03155,BULLF,3J,F,K+0,4,8,23,9,1978
N, KR03160,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03161,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03162,BULLF,3J,M,M+0,4,2,23,9,1978
N, KR03163,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03169,BULLF,3J,F,M+0,4,2,23,9,1978
N, KR03170,BULLF,3J,M,M+0,4,2,23,9,1978
N, KR03171,BULLF,3J,M,L+0,4,3,23,9,1978
N, KR03172,BULLF,3J,F,L+0,4,4,23,9,1978
N, KR03176,BULLF,3J,,L+1,4,5,23,9,1978
N, KR03177,BULLF,3J,F,L+1,4,5,23,9,1978
N, KR03179,BULLF,3J,,M+0,4,1,23,9,1978
R, KJ20837,CHAFF,4,M,L+1,4,5,23,9,1978
N, KR03167,CHAFF,2,F,L+1,4,5,23,9,1978
N, KR03150,DUNNO,3J,,L+1,4,6,23,9,1978
N, KR03165,DUNNO,2,,K+0,4,8,23,9,1978
N, KR03168,DUNNO,3J,,M+0,4,1,23,9,1978
R, KP25904,GRETI,3,M,L+1,4,5,23,9,1978
R, KR03083,GRETI,3J,M,L+1,4,5,23,9,1978
R,72573,LOTTI,2,,L+1,4,6,23,9,1978
R,  4A1703,LOTTI,2,,M+0,4,2,23,9,1978
R,  4A1704,LOTTI,2,,L+1,4,5,23,9,1978
R,  4A1706,LOTTI,2,,L+0,4,4,23,9,1978
R,813330,LOTTI,2,,K+0,4,7,23,9,1978
R,813353,LOTTI,2,,K+0,4,7,23,9,1978
R,  8A3101,LOTTI,2,,M+0,4,1,23,9,1978
R,  8A3114,LOTTI,2,,M+0,4,2,23,9,1978
R,  8A3117,LOTTI,2,,M+0,4,2,23,9,1978
N,  8A3138,LOTTI,2,,L+1,4,5,23,9,1978
N,  8A3140,LOTTI,2,,M+0,4,1,23,9,1978
N,  8A3141,LOTTI,2,,M+0,4,1,23,9,1978
N,  8A3142,LOTTI,2,,M+0,4,2,23,9,1978
N,  8A3143,LOTTI,2,,M+0,4,2,23,9,1978
N,  8A3146,LOTTI,2,,K+0,4,9,23,9,1978
N,  8A3147,LOTTI,2,,K+0,4,9,23,9,1978
N, KR03164,ROBIN,3,,L+1,4,5,23,9,1978
N, NX07594,SONTH,3,,K+0,4,8,23,9,1978
N, NX07597,SONTH,3,,L+1,4,5,23,9,1978
R, NX27289,SONTH,3,,M+0,4,2,23,9,1978
N, EF57080,SPARR,3,F,L+0,4,3,23,9,1978
R, JX44296,WILTI,2,,K+0,4,8,23,9,1978
R,72600,WREN,4,,L+0,4,3,17,12,1978
R,  4A1724,WREN,2,,K+0,4,7,17,12,1978
R,813370,WREN,2,,M+0,4,1,17,12,1978
R, XB00807,BLABI,4,M,K+0,4,9,17,12,1978
R, XB00948,BLABI,4,M,K+0,4,10,17,12,1978
R, XB00963,BLABI,4,F,K+0,4,9,17,12,1978
R, XC44069,BLABI,3,F,M+0,4,2,17,12,1978
N, XC44082,BLABI,3,M,K+0,4,9,17,12,1978
N, XC44083,BLABI,4,M,L+0,4,4,17,12,1978
R, XC44166,BLABI,3,F,L+0,4,3,17,12,1978
R, XC44175,BLABI,3,M,L+0,4,3,17,12,1978
R, KR03116,BLUTI,3,,K+0,4,7,17,12,1978
R, KR03156,BLUTI,3,,L+1,4,6,17,12,1978
R, KR03162,BULLF,3,M,L+1,4,5,17,12,1978
R, KP25354,DUNNO,4,,L+1,4,6,17,12,1978
R, KP25363,DUNNO,2,,K+0,4,8,17,12,1978
N, KP25988,DUNNO,3,,L+1,4,5,17,12,1978
N, KP25990,DUNNO,3,,K+0,4,8,17,12,1978
N, KP25991,DUNNO,3,,K+0,4,8,17,12,1978
N, KP25992,DUNNO,3,,L+0,4,4,17,12,1978
N, KP25993,DUNNO,3,,L+1,4,5,17,12,1978
N, KP25994,DUNNO,2,,K+0,4,8,17,12,1978
N, KP25995,DUNNO,3,,K+0,4,9,17,12,1978
R, KR03159,DUNNO,2,,L+1,4,5,17,12,1978
R, KR03213,DUNNO,3,,K+0,4,8,17,12,1978
N, KP25996,GRETI,3,F,L+0,4,4,17,12,1978
R, KR03221,GRETI,3,M,K+0,4,7,17,12,1978
R,  4A1704,LOTTI,2,,K+0,4,10,17,12,1978
R, KP25113,ROBIN,2,,K+0,4,9,17,12,1978
R, KP25899,ROBIN,3,,L+0,4,4,17,12,1978
N, KP25989,ROBIN,3,,L+1,4,5,17,12,1978
R, KR03044,WILTI,2,,K+0,4,8,17,12,1978
R, XC44138,BLABI,6,M,K+0,4,7,21,1,1979
N, XC44188,BLABI,5,F,K+0,4,9,21,1,1979
R, KR03302,BLUTI,5,,K+0,4,10,21,1,1979
R, KP25513,DUNNO,4,,K+0,4,8,21,1,1979
R, KR03213,DUNNO,4,,K+0,4,8,21,1,1979
N, KR03378,DUNNO,4,,K+0,4,8,21,1,1979
R,  4A1699,LOTTI,4,,K+0,4,10,21,1,1979
R,  8A3142,LOTTI,4,,M+0,4,1,21,1,1979
R, KP25113,ROBIN,6,,K+0,4,9,21,1,1979
R, KP25923,ROBIN,5,,K+0,4,8,21,1,1979
R, KP25989,ROBIN,4,,L+1,4,5,21,1,1979
R, KP25998,ROBIN,4,,L+1,4,5,21,1,1979
R, KR03023,ROBIN,5,,K+0,4,8,21,1,1979
R, KR03136,ROBIN,5,,L+1,4,6,21,1,1979
N, XC44089,BLABI,5,M,M+0,4,12,25,3,1979
R, XC44200,BLABI,5,M,L+1,4,15,25,3,1979
R, KP25882,BLUTI,5,,L+1,4,16,25,3,1979
R, KJ20837,CHAFF,4,M,K+0,4,18,25,3,1979
R, KP25774,DUNNO,4,,L+0,4,13,25,3,1979
R, KR03017,ROBIN,5,,M+0,4,11,25,3,1979
N, KR03282,ROBIN,5,,M+0,4,11,25,3,1979
R, NX27256,SONTH,4,,L+1,4,16,25,3,1979
R, NX27257,SONTH,4,,L+0,4,13,25,3,1979
N, NX27294,SONTH,5,,M+0,4,11,25,3,1979
N,  4B8566,WREN,3,,K+0,4,19,15,7,1979
N,  4B8569,WREN,4,,K+0,4,20,15,7,1979
N, XH33620,BLABI,3J,,L+0,4,14,15,7,1979
R, KR03620,BLACA,4,M,K+0,4,20,15,7,1979
N, KR03730,BLACA,4,F,K+0,4,20,15,7,1979
N, KR03732,BLACA,4,F,M+0,4,11,15,7,1979
R, KR03116,BLUTI,5,,K+0,4,19,15,7,1979
R, KP25997,BULLF,5,M,K+0,4,18,15,7,1979
R, KR03422,BULLF,5,F,K+0,4,17,15,7,1979
R, KP25550,DUNNO,4,,L+1,4,16,15,7,1979
R, KR03371,DUNNO,5,M,K+0,4,17,15,7,1979
N, KR03733,DUNNO,3,,L+0,4,13,15,7,1979
N, KR03735,GRETI,3J,F,K+0,4,20,15,7,1979
N, KR03736,GRETI,3J,,K+0,4,20,15,7,1979
N, KR03750,GRETI,3J,,K+0,4,20,15,7,1979
R, NH49576,GRETI,3J,,K+0,4,20,15,7,1979
N, KR03724,ROBIN,3,,K+0,4,19,15,7,1979
N, KR03726,ROBIN,4,,L+1,4,15,15,7,1979
N, KR03727,ROBIN,3J,,K+0,4,17,15,7,1979
N, KR03731,ROBIN,3J,,L+1,4,15,15,7,1979
N, KR03737,ROBIN,3J,,M+0,4,12,15,7,1979
N, KR03742,ROBIN,3,,M+0,4,11,15,7,1979
R, KR03437,WILTI,4,,M+0,4,12,15,7,1979
N, KR03734,WILTI,3,,K+0,4,19,15,7,1979
N,  4B8567,WILWA,3,,K+0,4,20,15,7,1979
R,  4B8591,WREN,3,,M+0,4,12,29,9,1979
R,  4B8592,WREN,3,,L+1,4,16,29,9,1979
N,  8A3008,WREN,3J,,L+1,4,16,29,9,1979
N, XC44438,BLABI,3,F,K+0,4,17,29,9,1979
R, XH33612,BLABI,4,F,L+1,4,15,29,9,1979
R, KR03610,BLUTI,3,,K+0,4,18,29,9,1979
N, KR03872,BLUTI,3,,L+1,4,15,29,9,1979
R, A213207,BULLF,3,F,K+0,4,18,29,9,1979
N, KR03868,BULLF,3J,M,L+0,4,13,29,9,1979
N, KR03869,BULLF,3J,F,L+0,4,13,29,9,1979
N, KR03871,BULLF,3J,F,K+0,4,19,29,9,1979
N, KR03870,CHAFF,3,M,K+0,4,19,29,9,1979
N, KR03860,DUNNO,3,,L+1,4,15,29,9,1979
R, A213080,ROBIN,3,,L+1,4,16,29,9,1979
R, A213083,ROBIN,3,,M+0,4,12,29,9,1979
R, A213211,ROBIN,3,,K+0,4,19,29,9,1979
N, KR03859,ROBIN,3,,K+0,4,19,29,9,1979
N, KR03861,ROBIN,3,,K+0,4,18,29,9,1979
R, NX27256,SONTH,4,,L+1,4,16,29,9,1979
R,  4A1638,TREEC,2,,L+1,4,16,29,9,1979
R,  4B8552,TREEC,2,,L+1,4,16,29,9,1979
R,  4B8591,WREN,3,,L+1,4,5,17,11,1979
R,  4B8620,WREN,3,,K+0,4,7,17,11,1979
N,  4B8630,WREN,3,,K+0,4,9,17,11,1979
N, XC44463,BLABI,3,M,M+0,4,2,17,11,1979
N, XC44464,BLABI,3,F,M+0,4,1,17,11,1979
R, KR03522,BLUTI,3,,K+0,4,10,17,11,1979
N, A213286,BULLF,3,M,K+0,4,10,17,11,1979
R, KR03153,BULLF,4,F,K+0,4,10,17,11,1979
N, A213284,CHAFF,3,F,L+1,4,5,17,11,1979
N, A213287,COATI,3,,L+0,4,4,17,11,1979
N, A213288,COATI,3,,L+0,4,4,17,11,1979
R,  4B8655,GOLDC,2,M,L+0,4,4,17,11,1979
R, KR03736,GRETI,3,M,K+0,4,10,17,11,1979
R, NH49579,GRETI,3,M,K+0,4,8,17,11,1979
R,  4B8505,LOTTI,2,,L+1,4,6,17,11,1979
R, A213080,ROBIN,3,,K+0,4,8,17,11,1979
N, A213285,ROBIN,3,,K+0,4,8,17,11,1979
R, KP25911,ROBIN,2,,L+1,4,6,17,11,1979
R, KR03723,ROBIN,3,,M+0,4,2,17,11,1979
R,  4B8552,TREEC,2,,L+0,4,4,17,11,1979
N, XH33647,BLABI,6,F,L+1,4,6,10,2,1980
N, XH33648,BLABI,5,M,K+0,4,7,10,2,1980
R, KR03597,BLUTI,5,,L+1,4,5,10,2,1980
R, KR03172,BULLF,6,F,L+1,4,5,10,2,1980
R, KR03705,BULLF,6,M,L+1,4,5,10,2,1980
R, KR03861,ROBIN,5,,K+0,4,8,10,2,1980
N, NX27351,SONTH,5,,K+0,4,8,10,2,1980
R,  4B8552,TREEC,4,,L+1,4,6,10,2,1980
R, KR03877,WILTI,4,,K+0,4,10,10,2,1980
R, XC44089,BLABI,6,M,M+0,4,2,30,3,1980
R, XH33612,BLABI,4,F,L+1,4,5,30,3,1980
R, KJ20050,BULLF,6,M,K+0,4,9,30,3,1980
R, A213371,DUNNO,4,,L+1,4,5,30,3,1980
R, A213377,DUNNO,4,,K+0,4,8,30,3,1980
N, A213685,DUNNO,4,,L+1,4,5,30,3,1980
R, KP25549,DUNNO,6,,K+0,4,8,30,3,1980
R, KR03279,DUNNO,6,,M+0,4,2,30,3,1980
R,  4B8508,LOTTI,4,,K+0,4,9,30,3,1980
R, A213671,ROBIN,4,,L+1,4,6,30,3,1980
N, A213678,ROBIN,4,,L+1,4,5,30,3,1980
N, A213681,ROBIN,6,,K+0,4,9,30,3,1980
N, NX27359,SONTH,5,,L+1,4,5,30,3,1980
R,  4B8552,TREEC,4,,K+0,4,7,30,3,1980
R, EF57083,JAY,4,,M+0,4,1,29,7,1980
N,  4B8747,WREN,3,,L+1,4,5,29,7,1980
N,  4B8749,WREN,3,,L+1,4,5,29,7,1980
R, A319206,BLACA,3J,,M+0,4,2,29,7,1980
N, A319382,BLACA,3J,,K+0,4,8,29,7,1980
N, A319386,BLACA,4,F,K+0,4,10,29,7,1980
N, A319372,BLUTI,3J,,L+1,4,5,29,7,1980
N, A319381,BLUTI,4,,M+0,4,1,29,7,1980
R, KR03414,BULLF,6,F,K+0,4,10,29,7,1980
N, A319387,DUNNO,3J,,K+0,4,10,29,7,1980
R, KR03279,DUNNO,6,M,K+0,4,8,29,7,1980
R, KR03369,DUNNO,4,M,K+0,4,10,29,7,1980
N, A319380,GRETI,3J,,L+0,4,3,29,7,1980
N, NH49943,GRETI,3J,,L+0,4,3,29,7,1980
R, A213485,ROBIN,3,,K+0,4,9,29,7,1980
N, A319368,ROBIN,3,,L+1,4,5,29,7,1980
N, A319369,ROBIN,3J,,L+1,4,5,29,7,1980
N, A319371,ROBIN,3J,,K+0,4,7,29,7,1980
N, A319373,ROBIN,3J,,M+0,4,2,29,7,1980
N, A319374,ROBIN,3J,,K+0,4,8,29,7,1980
N, A319375,ROBIN,3J,,M+0,4,1,29,7,1980
N, A319376,ROBIN,3,,L+1,4,5,29,7,1980
N, A319385,ROBIN,3,,L+1,4,5,29,7,1980
N, A319388,ROBIN,3J,,K+0,4,9,29,7,1980
R, KR03859,ROBIN,4,,L+1,4,5,29,7,1980
R,  4B8740,TREEC,3J,,L+1,4,5,29,7,1980
N, A319370,WILTI,2,,L+1,4,5,29,7,1980
N, A319383,WILTI,2,,K+0,4,7,29,7,1980
N,  4B8843,WREN,3,,K+0,4,8,4,10,1980
R, XH33553,BLABI,4,M,K+0,4,9,4,10,1980
N, XH33591,BLABI,4,M,L+0,4,4,4,10,1980
N, XH33592,BLABI,3,M,K+0,4,10,4,10,1980
N, XH33593,BLABI,3,F,K+0,4,10,4,10,1980
N, XH65173,BLABI,3,F,M+0,4,2,4,10,1980
N, A319167,BLUTI,3J,,K+0,4,7,4,10,1980
N, A319170,BLUTI,3,,K+0,4,8,4,10,1980
N, A319172,BLUTI,3,,K+0,4,10,4,10,1980
R, A319566,BLUTI,3,,K+0,4,7,4,10,1980
N, A319169,DUNNO,3,,K+0,4,9,4,10,1980
N, A319171,DUNNO,3,,M+0,4,1,4,10,1980
R, A319555,DUNNO,3,,K+0,4,9,4,10,1980
N,  4B8842,GOLDC,3,M,K+0,4,9,4,10,1980
N,  4B8844,GOLDC,2,M,L+1,4,6,4,10,1980
N,  4B8845,GOLDC,3,F,M+0,4,1,4,10,1980
N,  4B8846,GOLDC,3,M,M+0,4,1,4,10,1980
R, A213449,GRETI,4,M,K+0,4,10,4,10,1980
N, A319168,GRETI,3,M,K+0,4,9,4,10,1980
R, A319380,GRETI,3,M,K+0,4,9,4,10,1980
R, A213080,ROBIN,4,,L+0,4,4,4,10,1980
R, A213631,ROBIN,3,,M+0,4,2,4,10,1980
R, A319449,ROBIN,3,,K+0,4,8,4,10,1980
R, KR03863,ROBIN,4,,L+0,4,3,4,10,1980
R, A213868,BLUTI,3,,M+0,4,12,9,11,1980
N, A319054,BLUTI,3,,M+0,4,11,9,11,1980
N, A319057,BLUTI,3,,L+1,4,15,9,11,1980
R, A319560,BLUTI,3,,M+0,4,11,9,11,1980
R, KR03553,BLUTI,4,,L+1,4,15,9,11,1980
R, KR03594,BLUTI,4,,K+0,4,18,9,11,1980
R, A319023,COATI,2,,L+1,4,15,9,11,1980
N, A319056,DUNNO,3,,K+0,4,17,9,11,1980
R,  4B8673,GOLDC,2,F,K+0,4,18,9,11,1980
R,  8A3035,GOLDC,2,M,K+0,4,17,9,11,1980
N,  8A3039,GOLDC,2,M,M+0,4,11,9,11,1980
N,  8A3041,GOLDC,2,M,L+1,4,15,9,11,1980
N,  8A3044,GOLDC,2,M,L+0,4,13,9,11,1980
R, A213449,GRETI,4,M,L+1,4,15,9,11,1980
R,  4B8738,LOTTI,2,,L+1,4,15,9,11,1980
R, KR03726,ROBIN,4,,L+1,4,16,9,11,1980
R,  4B8740,TREEC,2,,M+0,4,11,9,11,1980
R, A319370,WILTI,2,,K+0,4,17,9,11,1980
R, A319568,WILTI,2,,L+0,4,13,9,11,1980
R, KR03734,WILTI,2,,K+0,4,17,9,11,1980
R, XC44089,BLABI,6,M,M+0,4,1,18,1,1981
R, XC44227,BLABI,6,F,M+0,4,1,18,1,1981
R, A319245,BULLF,5,F,L+1,4,5,18,1,1981
R, A319056,DUNNO,5,,K+0,4,8,18,1,1981
N, A319507,DUNNO,5,,L+1,4,5,18,1,1981
R, A319585,DUNNO,5,,L+0,4,3,18,1,1981
N, A319508,REEBU,5,M,K+0,4,7,18,1,1981
R, A213304,ROBIN,4,,K+0,4,10,18,1,1981
R, A319449,ROBIN,4,,L+1,4,6,18,1,1981
R, KR03342,ROBIN,6,,L+1,4,6,18,1,1981
R,  4B8591,WREN,6,,K+0,4,7,15,3,1981
R, A213165,BLUTI,6,,L+0,4,4,15,3,1981
R, A213872,BLUTI,5,,K+0,4,8,15,3,1981
N, A319661,BLUTI,5,,M+0,4,1,15,3,1981
R, A319076,DUNNO,5,,M+0,4,2,15,3,1981
R, A319507,DUNNO,4,,K+0,4,7,15,3,1981
N, A319660,DUNNO,4,,K+0,4,9,15,3,1981
N, A319663,ROBIN,4,,M+0,4,2,15,3,1981
N, NX27347,SONTH,4,,M+0,4,1,15,3,1981
R,  4B8740,TREEC,4,,M+0,4,2,15,3,1981
N,  8A3077,TREEC,4,,K+0,4,8,15,3,1981
N,  4B8913,WREN,4,M,L+1,4,6,7,6,1981
R,  8A3073,WREN,4,M,M+0,4,1,7,6,1981
R, XH33591,BLABI,6,M,M+0,4,2,7,6,1981
N, XH33663,BLABI,3J,,L+0,4,3,7,6,1981
N, XH33664,BLABI,6,M,K+0,4,7,7,6,1981
R, XH33951,BLABI,6,F,M+0,4,1,7,6,1981
N, A319807,BLACA,4,F,K+0,4,9,7,6,1981
N, A319808,BLACA,4,F,L+1,4,6,7,6,1981
N, A319817,BLACA,4,M,L+1,4,5,7,6,1981
N, A319821,BLACA,5,M,M+0,4,2,7,6,1981
N, A319822,BLACA,4,F,L+0,4,3,7,6,1981
R, KR03631,BLACA,4,M,M+0,4,2,7,6,1981
R, A213226,BULLF,6,F,K+0,4,10,7,6,1981
R, A213301,BULLF,6,M,K+0,4,9,7,6,1981
R, A319503,BULLF,5,F,L+1,4,6,7,6,1981
R, KP25997,BULLF,6,M,M+0,4,1,7,6,1981
R, KR03448,BULLF,6,F,M+0,4,2,7,6,1981
N, A319812,CHAFF,4,F,K+0,4,8,7,6,1981
R, A319527,DUNNO,5,M,K+0,4,8,7,6,1981
N, A319810,DUNNO,3J,,L+1,4,5,7,6,1981
R, KR03354,DUNNO,6,M,K+0,4,9,7,6,1981
N, A319815,GARWA,4,F,K+0,4,8,7,6,1981
N, A319809,ROBIN,4,,K+0,4,7,7,6,1981
N, A319814,ROBIN,3J,,K+0,4,7,7,6,1981
N, A319816,ROBIN,3J,,K+0,4,10,7,6,1981
R, KP25258,ROBIN,4,F,K+0,4,9,7,6,1981
R, NX27347,SONTH,4,M,M+0,4,1,7,6,1981
N, NX76016,SONTH,3J,,L+1,4,6,7,6,1981
N, NX76017,SONTH,4,F,K+0,4,10,7,6,1981
N, NX76018,SONTH,4,M,K+0,4,10,7,6,1981
N, A319818,SPOFL,4,,M+0,4,1,7,6,1981
N, A319819,SPOFL,4,M,M+0,4,1,7,6,1981
N, A319820,SPOFL,4,F,L+0,4,3,7,6,1981
R, A319783,TRESP,4,M,K+0,4,10,7,6,1981
N, A319811,TRESP,4,F,K+0,4,10,7,6,1981
N, A319813,TRESP,4,M,K+0,4,10,7,6,1981
N, A319823,TRESP,4,F,K+0,4,9,7,6,1981
N,  4B8912,WILWA,4,F,L+1,4,5,7,6,1981
N,  4B8914,WILWA,4,M,K+0,4,8,7,6,1981
N,  4B8915,WILWA,4,,K+0,4,8,7,6,1981
N,  5B0094,WREN,3J,,M+0,4,2,20,8,1981
N,  5B0095,WREN,3J,,L+0,4,3,20,8,1981
N,  5B0096,WREN,3J,,M+0,4,2,20,8,1981
N,  5B0098,WREN,2,,M+0,4,1,20,8,1981
R, XC44069,BLABI,4,F,L+1,4,5,20,8,1981
R, XH33591,BLABI,4,M,M+0,4,2,20,8,1981
R, A761004,BLUTI,3J,,L+1,4,6,20,8,1981
R, A319503,BULLF,5,F,K+0,4,10,20,8,1981
N, A761265,BULLF,3J,,K+0,4,8,20,8,1981
N, A761266,BULLF,3J,,K+0,4,8,20,8,1981
R, KP25997,BULLF,6,M,K+0,4,8,20,8,1981
R, A213680,DUNNO,4,,M+0,4,1,20,8,1981
N, A761264,DUNNO,3J,,M+0,4,2,20,8,1981
N, A761267,DUNNO,3J,,M+0,4,1,20,8,1981
R, A213681,ROBIN,4,,M+0,4,1,20,8,1981
N, A761253,ROBIN,3J,,K+0,4,7,20,8,1981
N, A761254,ROBIN,3J,,L+1,4,6,20,8,1981
N, A761255,ROBIN,3J,,L+1,4,6,20,8,1981
N, A761256,ROBIN,3J,,L+0,4,4,20,8,1981
N, A761257,ROBIN,3J,,L+1,4,5,20,8,1981
N, A761258,ROBIN,3J,,L+1,4,6,20,8,1981
N, A761259,ROBIN,3J,,L+1,4,6,20,8,1981
N, A761260,ROBIN,3J,,K+0,4,7,20,8,1981
N, A761261,ROBIN,3J,,L+0,4,3,20,8,1981
N, A761262,ROBIN,3,,K+0,4,8,20,8,1981
N, A761263,ROBIN,3J,,K+0,4,8,20,8,1981
R, B250079,ROBIN,3J,,L+0,4,4,20,8,1981
N,  5B0097,TREEC,2,,K+0,4,8,20,8,1981
N,  5B0228,WREN,4,,K+0,4,10,13,12,1981
R, XH33562,BLABI,4,F,L+1,4,5,13,12,1981
R, XH33593,BLABI,2,F,K+0,4,8,13,12,1981
R, XH33607,BLABI,4,M,K+0,4,10,13,12,1981
